row_id,status,predicted_class,logits,preprocess_us,inference_us,total_us,attempts,response_timeout_count,ignored_datagram_count,ignored_wrong_endpoint_count,ignored_bad_length_count,ignored_non_ascii_count,ignored_malformed_count,ignored_bad_prefix_count,ignored_bad_identity_count,ignored_bad_attempt_count,ignored_bad_inner_hex_count,ignored_bad_crc_count,ignored_bad_inner_text_count,ignored_wrong_session_count,ignored_wrong_stage_count,ignored_wrong_transaction_count,ignored_wrong_attempt_count,successful_request_bytes,request_datagram_bytes_sent,response_bytes,host_observed_datagram_rtt_us,transaction_elapsed_us
18222,OK,2,-7402 -8035 1413 32 -1391,20,772,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,260,200,123939,123939
18223,OK,2,-8327 -7832 1963 -232 -1486,20,773,793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,260,204,89509,89509
18224,OK,3,-5838 -5825 -2686 3645 -511,20,770,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,204,142262,142262
18225,OK,3,-6083 -6093 -2966 3599 -294,20,767,787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,204,182229,182229
18226,OK,3,-5980 -6064 -2969 3679 -285,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,204,121528,121528
18227,OK,3,-5251 -5616 -2669 3866 -917,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,204,132415,132415
18228,OK,3,-5475 -5826 -2876 3788 -590,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,204,276032,276032
18229,OK,3,-5389 -5672 -2617 3873 -935,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,204,130325,130325
18230,OK,3,-5481 -5768 -2670 3912 -854,21,770,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,204,86106,86106
18231,OK,3,-7395 -6778 -4447 1793 -1744,20,771,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,147854,147854
18232,OK,3,-5205 -5596 -2579 3979 -1150,21,766,787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,96104,96104
18233,OK,3,-4626 -5420 -2318 4416 -1848,20,769,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,269197,269197
18234,OK,3,-5482 -5819 -2619 3994 -985,21,770,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,204,84508,84508
18235,OK,2,-9070 -6519 1736 -744 -1222,20,772,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,260,204,88794,88794
18236,OK,3,-5222 -5675 -2818 3846 -655,20,766,786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,204,173093,173093
18237,OK,2,-8914 -6448 1476 -1030 -208,20,771,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,256,204,259720,259720
18238,OK,3,-5381 -5104 -2348 4499 -2009,20,771,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,91672,91672
18239,OK,3,-5238 -5165 -2264 4602 -2490,20,768,788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,206,93248,93248
18240,OK,3,-4807 -5769 -3546 4698 -1288,22,769,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,206,104087,104087
18241,OK,3,-5281 -5059 -2300 4513 -2260,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,198308,198308
18242,OK,3,-5360 -5018 -2436 4384 -1782,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,92490,92490
18243,OK,3,-4648 -5844 -3334 4762 -1666,21,770,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,176658,176658
18244,OK,3,-4899 -5667 -2739 4559 -3190,21,770,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,206,84971,84971
18245,OK,3,-4899 -5668 -2704 4526 -2904,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,206,157847,157847
18246,OK,3,-5043 -5538 -2500 4511 -3518,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,86389,86389
18247,OK,3,-5082 -5338 -2024 4408 -3866,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,320723,320723
18248,OK,3,-5029 -5406 -2279 4556 -3967,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,85857,85857
18249,OK,3,-5079 -5332 -2024 4409 -3878,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,91188,91188
18250,OK,3,-5063 -5361 -2130 4477 -3932,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,127263,127263
18251,OK,3,-5100 -5390 -2057 4413 -3808,21,768,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,173851,173851
18252,OK,3,-5037 -5384 -2220 4524 -3951,20,771,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,140255,140255
18253,OK,3,-5060 -5240 -1821 4435 -4314,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,225404,225404
18254,OK,3,-5043 -5282 -1838 4449 -4296,21,768,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,117371,117371
18255,OK,3,-5080 -5231 -1872 4409 -4405,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,152314,152314
18256,OK,3,-5086 -5288 -1848 4440 -4383,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,181930,181930
18257,OK,3,-5063 -5280 -1877 4418 -4391,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,236715,236715
18258,OK,3,-5103 -5259 -1925 4404 -4455,21,768,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,259459,259459
18259,OK,3,-5162 -5341 -2035 4438 -4439,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,85804,85804
18260,OK,3,-5140 -5295 -1984 4428 -4488,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,98502,98502
18261,OK,3,-5167 -5345 -2038 4449 -4476,21,768,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,162836,162836
18262,OK,3,-5195 -5425 -2139 4480 -4495,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,104319,104319
18263,OK,3,-5121 -5289 -1987 4422 -4526,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,108751,108751
18264,OK,3,-5074 -5374 -1987 4478 -4517,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,291664,291664
18265,OK,3,-5035 -5404 -2075 4511 -4610,20,772,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,87184,87184
18266,OK,3,-5088 -5364 -2149 4494 -4638,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,111755,111755
18267,OK,3,-5042 -5372 -2176 4530 -4645,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,357531,357531
18268,OK,3,-5093 -5403 -2224 4533 -4656,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,86678,86678
18269,OK,3,-5195 -5491 -2294 4535 -4608,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,84532,84532
18270,OK,3,-5070 -5397 -2230 4529 -4697,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,226894,226894
18271,OK,3,-5119 -5441 -2266 4529 -4675,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,85496,85496
18272,OK,3,-5138 -5465 -2310 4548 -4680,20,769,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,87761,87761
18273,OK,3,-5047 -5395 -2224 4570 -4706,21,768,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,96610,96610
18274,OK,3,-5033 -5393 -2267 4565 -4749,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,115153,115153
18275,OK,3,-5114 -5458 -2314 4542 -4719,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,165334,165334
18276,OK,3,-5100 -5451 -2334 4540 -4791,20,769,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,246861,246861
18277,OK,3,-5253 -5559 -2429 4530 -4752,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,80308,80308
18278,OK,3,-5073 -5402 -2311 4529 -4899,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,86832,86832
18279,OK,3,-5077 -5405 -2314 4525 -4895,21,772,793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,232787,232787
18280,OK,3,-5189 -5466 -2363 4493 -4893,20,769,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,83968,83968
18281,OK,3,-5166 -5423 -2341 4479 -5004,21,772,793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,82726,82726
18282,OK,3,-5124 -5408 -2320 4495 -5025,21,772,793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,179534,179534
18283,OK,3,-5101 -5410 -2325 4488 -5063,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,121175,121175
18284,OK,3,-5200 -5463 -2382 4458 -5007,21,772,793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,182809,182809
18285,OK,3,-5169 -5413 -2358 4447 -5116,21,772,793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,174162,174162
18286,OK,3,-5366 -5603 -2518 4445 -4976,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,173886,173886
18287,OK,3,-5138 -5403 -2345 4428 -5135,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,95213,95213
18288,OK,3,-5221 -5425 -2373 4429 -5150,21,768,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,86553,86553
18289,OK,3,-5185 -5408 -2351 4441 -5172,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,182411,182411
18290,OK,3,-5196 -5416 -2376 4416 -5190,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,240139,240139
18291,OK,3,-5392 -5606 -2533 4414 -5053,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,101987,101987
18292,OK,3,-5205 -5421 -2379 4414 -5185,21,768,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,120682,120682
18293,OK,3,-5344 -5506 -2446 4377 -5166,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,321008,321008
18294,OK,3,-5279 -5429 -2404 4371 -5297,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,84723,84723
18295,OK,3,-5192 -5464 -2378 4385 -5373,20,769,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,86894,86894
18296,OK,3,-5409 -5559 -2515 4340 -5237,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,286878,286878
18297,OK,3,-5424 -5526 -2490 4318 -5301,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,85926,85926
18298,OK,3,-5291 -5425 -2421 4336 -5406,20,772,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,83782,83782
18299,OK,3,-5400 -5519 -2496 4314 -5337,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,230606,230606
18300,OK,3,-5308 -5408 -2413 4327 -5464,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,90582,90582
18301,OK,3,-5273 -5462 -2405 4334 -5481,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,97680,97680
18302,OK,3,-5414 -5509 -2502 4288 -5423,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,140607,140607
18303,OK,3,-5292 -5411 -2421 4289 -5500,20,769,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,158122,158122
18304,OK,3,-5386 -5448 -2457 4289 -5507,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,244698,244698
18305,OK,3,-5348 -5421 -2432 4270 -5532,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,189753,189753
18306,OK,3,-5368 -5413 -2446 4274 -5609,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,119698,119698
18307,OK,3,-5476 -5519 -2537 4238 -5567,20,772,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,200960,200960
18308,OK,3,-5490 -5531 -2547 4231 -5555,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,103883,103883
18309,OK,3,-5365 -5462 -2451 4252 -5701,21,771,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,96682,96682
18310,OK,3,-5956 -6021 -3125 3300 431,21,766,787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,145051,145051
18311,OK,2,-7238 -7442 2006 154 -2159,21,773,794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,202,86791,86791
18312,OK,3,-5849 -5913 -3004 3476 -138,21,768,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,204,209182,209182
18313,OK,3,-6008 -5962 -3052 3291 407,21,768,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,202,87163,87163
18314,OK,3,-6174 -6046 -3061 3287 309,21,766,787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,94232,94232
18315,OK,3,-5874 -5828 -2931 3388 359,21,766,787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,296999,296999
18316,OK,3,-5901 -5862 -2921 3400 405,21,770,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,84837,84837
18317,OK,3,-6214 -6078 -3050 3273 360,21,768,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,112904,112904
18318,OK,3,-6044 -6023 -3079 3310 374,21,766,787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,89027,89027
18319,OK,3,-6046 -6050 -3095 3340 440,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,119530,119530
18320,OK,3,-6218 -6134 -3085 3288 480,21,768,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,130424,130424
18321,OK,3,-5822 -5832 -2904 3351 387,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,87937,87937
18322,OK,3,-5883 -5943 -3016 3276 434,20,769,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,102535,102535
18323,OK,3,-6105 -6001 -3083 3274 285,21,766,787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,310965,310965
18324,OK,3,-5880 -5905 -3028 3283 470,21,770,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,86116,86116
18325,OK,3,-5759 -5772 -2979 3429 -96,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,87778,87778
18326,OK,3,-5950 -6001 -3232 3150 502,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,87526,87526
18327,OK,3,-6035 -6079 -3184 3132 556,21,766,787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,121823,121823
18328,OK,3,-6205 -6124 -3218 3044 618,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,202,94388,94388
18329,OK,3,-5896 -6019 -3169 3210 480,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,86982,86982
18330,OK,3,-6057 -6000 -3004 3278 412,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,202,86372,86372
18331,OK,3,-5927 -5990 -2921 3395 -49,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,138513,138513
18332,OK,3,-6159 -5987 -2991 3243 343,21,766,787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,200070,200070
18333,OK,3,-5969 -5868 -2893 3383 371,21,770,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,199909,199909
18334,OK,3,-5965 -6012 -3057 3319 344,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,86819,86819
18335,OK,3,-6196 -6106 -3201 3136 500,21,768,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,202,189943,189943
18336,OK,3,-5893 -6006 -3184 3208 549,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,90443,90443
18337,OK,3,-6000 -6015 -3046 3296 373,20,769,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,144333,144333
18338,OK,3,-5914 -6011 -3175 3232 441,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,200910,200910
18339,OK,3,-6113 -6053 -3062 3287 304,21,766,787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,296352,296352
18340,OK,3,-6060 -5950 -2972 3258 381,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,89692,89692
18341,OK,3,-6050 -6062 -3265 3138 551,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,90799,90799
18342,OK,3,-5848 -5748 -2965 3387 383,20,771,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,218676,218676
18343,OK,3,-5965 -5966 -3094 3335 263,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,202,83840,83840
18344,OK,3,-6021 -5955 -2911 3349 348,20,769,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,95158,95158
18345,OK,3,-6007 -5999 -3195 3217 408,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,228768,228768
18346,OK,3,-5934 -5843 -2907 3390 408,21,767,788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,85559,85559
18347,OK,3,-5933 -6009 -3034 3318 405,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,88758,88758
18348,OK,3,-5966 -5995 -3062 3308 354,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,110816,110816
18349,OK,3,-6034 -6005 -3058 3277 364,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,202,135767,135767
18350,OK,3,-6041 -5954 -2963 3266 389,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,85892,85892
18351,OK,3,-5854 -5744 -2960 3383 359,21,767,788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,203588,203588
18352,OK,3,-6164 -6007 -2972 3241 346,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,96000,96000
18353,OK,3,-6015 -5925 -2890 3356 376,21,770,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,392605,392605
18354,OK,3,-6002 -5930 -2838 3389 -106,22,768,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,204,86715,86715
18355,OK,3,-5935 -6041 -2990 3416 325,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,90745,90745
18356,OK,3,-6129 -6101 -3113 3242 383,21,768,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,125188,125188
18357,OK,3,-5858 -5857 -3043 3449 -35,21,768,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,202,296865,296865
18358,OK,3,-6148 -6081 -3121 3183 377,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,92617,92617
18359,OK,3,-5827 -6021 -3050 3406 401,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,89392,89392
18360,OK,3,-5943 -6041 -3025 3373 386,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,89196,89196
18361,OK,3,-6166 -6105 -3048 3284 318,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,153454,153454
18362,OK,3,-5955 -6021 -3010 3385 281,20,766,786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,111640,111640
18363,OK,3,-5726 -5776 -2967 3491 -161,21,768,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,204,182364,182364
18364,OK,3,-5926 -6023 -3023 3338 390,20,769,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,286189,286189
18365,OK,3,-6103 -6073 -3105 3317 257,21,766,787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,93788,93788
18366,OK,3,-6049 -6006 -3108 3256 240,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,86786,86786
18367,OK,3,-5986 -6034 -3030 3327 358,20,769,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,85851,85851
18368,OK,3,-6017 -6040 -3090 3247 390,21,770,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,158864,158864
18369,OK,3,-5954 -6018 -3104 3326 385,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,86499,86499
18370,OK,3,-5891 -5830 -2977 3442 472,21,766,787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,202,287280,287280
18371,OK,3,-5825 -5763 -2966 3474 451,21,770,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,202,86833,86833
18372,OK,3,-5935 -5972 -3046 3357 335,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,202,86560,86560
18373,OK,3,-5879 -5890 -2912 3400 393,21,770,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,202,140729,140729
18374,OK,3,-5804 -5819 -2937 3403 383,21,767,788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,202,145339,145339
18375,OK,3,-6053 -6080 -3036 3425 451,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,202,122329,122329
18376,OK,3,-6230 -6100 -3102 3309 306,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,202,129981,129981
18377,OK,3,-5961 -6005 -3032 3382 328,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,202,287454,287454
18378,OK,3,-6082 -6115 -3003 3485 403,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,202,86395,86395
18379,OK,3,-6146 -6046 -3078 3316 241,21,768,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,202,84256,84256
18380,OK,3,-5982 -6044 -3008 3422 324,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,202,236685,236685
18381,OK,3,-6007 -5996 -3055 3341 299,20,766,786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,202,84132,84132
18382,OK,3,-5878 -5795 -3020 3396 496,21,770,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,202,84874,84874
18383,OK,3,-5973 -5993 -3050 3356 308,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,202,151500,151500
18384,OK,3,-5792 -5862 -2945 3426 348,20,770,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,235511,235511
18385,OK,3,-5971 -5967 -2943 3353 349,20,767,787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,202,190681,190681
18386,OK,3,-5799 -5751 -2842 3464 384,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,202,259346,259346
18387,OK,3,-6122 -6092 -3031 3319 284,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,202,94576,94576
18388,OK,3,-6025 -6069 -3132 3330 295,21,766,787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,88031,88031
18389,OK,3,-5902 -6017 -3040 3304 345,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,411287,411287
18390,OK,3,-5806 -5891 -2901 3433 411,21,767,788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,202,93845,93845
18391,OK,3,-5885 -6038 -3108 3343 438,20,766,786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,83840,83840
18392,OK,3,-5961 -6084 -2990 3417 354,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,202,86295,86295
18393,OK,3,-5873 -5951 -2981 3354 330,20,769,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,171162,171162
18394,OK,3,-6014 -6025 -3078 3258 279,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,202,84267,84267
18395,OK,3,-5792 -5878 -2995 3388 372,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,202,279113,279113
18396,OK,3,-6046 -6071 -3042 3346 302,21,769,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,202,87259,87259
