row_id,source_row_index,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
4718,31236,51968,0,26625536,5335,0,1024,256,0,0,256,2560,24576,0,0,0,256,41
4719,31242,51968,0,26647040,5609,0,1024,256,0,0,256,3072,8448,0,0,0,768,15
4720,31247,51968,0,26647040,1144,0,1024,256,0,0,256,7936,8448,0,0,0,768,78
4721,31257,51968,0,26625536,2089,0,1024,256,0,0,256,1792,24576,0,0,0,256,41
4722,31261,51968,0,26625536,3253,0,1024,256,0,0,256,768,24576,0,0,0,256,41
4723,31268,51968,0,26647040,5398,0,1024,256,0,0,256,8448,8448,0,0,0,768,15
4724,31293,64768,0,26889216,4128,0,1792,256,0,0,256,512,14592,0,0,0,1024,25
4725,31307,64768,0,26896128,6010,0,1792,256,0,0,256,768,28416,0,0,0,768,48
4726,31313,64768,0,26885888,5342,0,1792,256,0,0,256,1024,11776,0,0,0,1792,21
4727,31314,64768,0,26896384,7517,0,1792,256,0,0,256,768,14592,0,0,0,1280,25
4728,31317,64768,0,26885888,3304,0,1792,256,0,0,256,1280,11776,0,0,0,1792,21
4729,31320,64768,0,26896128,3982,0,1792,256,0,0,256,512,28416,0,0,0,768,48
4730,31321,64768,0,26889216,5154,0,1792,256,0,0,256,2304,14592,0,0,0,1024,25
4731,31345,64768,0,26896128,813,0,1792,256,0,0,256,1280,28416,0,0,0,768,47
4732,31348,64768,0,26894336,6908,0,1792,256,0,0,256,256,23040,0,0,0,256,39
4733,31361,64768,256,26902528,0,256,1536,0,768,256,0,0,0,139008,46336,43895,0,866
4734,31364,64768,0,26885888,9942,0,1792,256,0,0,256,5120,11776,0,0,0,1792,21
4735,31370,64768,0,26885888,12863,0,1792,256,0,0,256,6656,11776,0,0,0,1792,21
4736,31372,64768,0,26883840,2302,0,1792,256,0,0,256,1024,36864,0,0,0,512,61
4737,31382,77568,0,27140096,3090,0,512,256,0,0,256,1792,26368,0,0,0,256,44
4738,31389,77568,256,27140096,0,256,256,0,2304,256,0,0,0,237312,26368,23932,0,444
4739,31393,77568,0,27140096,5390,0,512,256,0,0,256,1280,26368,0,0,0,256,44
4740,31394,77568,0,27146240,7329,0,512,256,0,0,256,256,3840,0,0,0,512,8
4741,31399,77568,0,27146240,18652,0,512,256,0,0,256,256,3840,0,0,0,512,8
4742,31402,77568,0,27146240,21002,0,512,256,0,0,256,256,3840,0,0,0,512,8
4743,31415,77568,0,27140096,3025,0,512,256,0,0,256,1536,26368,0,0,0,256,44
4744,31420,77568,0,27146240,21223,0,512,256,0,0,256,256,3840,0,0,0,512,8
4745,31421,77568,0,27146240,12214,0,512,256,0,0,256,256,3840,0,0,0,512,8
4746,31438,77568,0,27146240,5374,0,512,256,0,0,256,256,3840,0,0,0,512,8
4747,31441,77568,0,27146240,4748,0,512,256,0,0,256,256,3840,0,0,0,512,8
4748,31445,77568,0,27146240,21415,0,512,256,0,0,256,256,3840,0,0,0,512,8
4749,31452,77568,0,27146240,7398,0,512,256,0,0,256,256,3840,0,0,0,512,8
4750,31456,77568,0,27146240,22261,0,512,256,0,0,256,256,3840,0,0,0,512,9
4751,31457,77568,0,27146240,16553,0,512,256,0,0,256,256,3840,0,0,0,512,8
4752,31464,77568,0,27146240,5826,0,512,256,0,0,256,256,3840,0,0,0,512,8
4753,31472,77568,0,27146240,15034,0,512,256,0,0,256,256,3840,0,0,0,512,8
4754,31485,90368,0,27399680,18732,0,512,256,0,0,256,1024,5120,0,0,0,256,11
4755,31488,90368,0,27410176,14820,0,512,256,0,0,256,1792,9472,0,0,0,512,18
4756,31498,90368,0,27410176,3364,0,512,256,0,0,256,5120,9472,0,0,0,512,17
4757,31501,90368,0,27410176,9121,0,512,256,0,0,256,7168,9472,0,0,0,512,17
4758,31507,90368,0,27399680,21230,0,512,256,0,0,256,4608,5120,0,0,0,256,11
4759,31508,90368,0,27399680,5061,0,512,256,0,0,256,11776,5120,0,0,0,256,10
4760,31517,90368,0,27399680,3335,0,512,256,0,0,256,14592,5120,0,0,0,256,10
4761,31520,90368,0,27399680,22222,0,512,256,0,0,256,1792,5120,0,0,0,256,11
4762,31533,90368,0,27410176,16066,0,512,256,0,0,256,6144,9472,0,0,0,512,18
4763,31535,90368,0,27399680,3493,0,512,256,0,0,256,2816,5120,0,0,0,256,10
4764,31544,90368,256,27410176,0,256,256,0,8704,256,0,0,0,322048,9472,35257,0,606
4765,31549,90368,0,27399680,4511,0,512,256,0,0,256,13824,5120,0,0,0,256,10
4766,31550,90368,0,27410176,6961,0,512,256,0,0,256,6656,9472,0,0,0,512,17
4767,31551,90368,0,27410176,14126,0,512,256,0,0,256,7680,9472,0,0,0,512,18
4768,31564,90368,0,27399680,3577,0,512,256,0,0,256,6144,5120,0,0,0,256,10
4769,31572,90368,0,27410176,13712,0,512,256,0,0,256,2304,9472,0,0,0,512,18
4770,31573,103168,0,27664896,5435,0,1024,256,0,0,256,1536,18432,0,0,0,512,32
4771,31583,103168,0,27671296,11521,0,1024,256,0,0,256,2560,13568,0,0,0,768,24
4772,31584,103168,0,27671296,8253,0,1024,256,0,0,256,2304,13568,0,0,0,768,24
4773,31585,103168,0,27664896,613,0,1024,256,0,0,256,2816,18432,0,0,0,512,31
4774,31592,103168,0,27660288,7740,0,1024,256,0,0,256,4864,6400,0,0,0,1024,12
4775,31607,103168,0,27664896,3889,0,1024,256,0,0,256,3584,18432,0,0,0,512,31
4776,31619,103168,0,27660288,2912,0,1024,256,0,0,256,4096,6400,0,0,0,1024,12
4777,31625,103168,0,27660288,3568,0,1024,256,0,0,256,8960,6400,0,0,0,1024,12
4778,31637,103168,0,27660288,8750,0,1024,256,0,0,256,5632,6400,0,0,0,1024,12
4779,31639,103168,256,27664896,0,256,768,0,3840,256,0,0,0,276480,18432,34581,0,626
4780,31650,103168,0,27660288,20676,0,1024,256,0,0,256,6144,6400,0,0,0,1024,13
4781,31656,103168,0,27664896,7142,0,1024,256,0,0,256,2048,18432,0,0,0,512,32
4782,31672,103168,0,27660288,12286,0,1024,256,0,0,256,13056,6400,0,0,0,1024,12
4783,31674,115968,0,27918080,3921,0,1280,256,0,0,256,8448,7680,0,0,0,512,14
4784,31675,115968,0,27904000,2614,0,1280,256,0,0,256,1792,14080,0,0,0,256,24
4785,31677,115968,256,27905024,0,256,1024,0,2816,256,0,0,0,253440,23040,40763,0,689
4786,31679,115968,0,27919360,3089,0,1280,256,0,0,256,768,21760,0,0,0,1280,37
4787,31681,115968,0,27918080,9296,0,1280,256,0,0,256,3072,7680,0,0,0,512,14
4788,31683,115968,0,27905024,12501,0,1280,256,0,0,256,1536,23040,0,0,0,1024,41
4789,31691,115968,256,27908608,0,256,1024,0,2048,256,0,0,0,227328,28416,41977,0,723
4790,31692,115968,0,27918080,787,0,1280,256,0,0,256,2304,7680,0,0,0,512,14
4791,31700,115968,0,27918080,16443,0,1280,256,0,0,256,11008,7680,0,0,0,512,15
4792,31708,115968,0,27918080,16235,0,1280,256,0,0,256,7680,7680,0,0,0,512,15
4793,31726,115968,0,27905024,6152,0,1280,256,0,0,256,2816,23040,0,0,0,1024,39
4794,31727,115968,0,27905024,9777,0,1280,256,0,0,256,2048,23040,0,0,0,1024,40
4795,31734,115968,0,27918080,14509,0,1280,256,0,0,256,1792,7680,0,0,0,512,15
4796,31736,115968,0,27904000,3868,0,1280,256,0,0,256,3840,14080,0,0,0,256,24
4797,31737,115968,0,27918080,834,0,1280,256,0,0,256,4352,7680,0,0,0,512,14
4798,31740,115968,0,27904000,5230,0,1280,256,0,0,256,3584,14080,0,0,0,256,24
4799,31747,115968,0,27919360,3209,0,1280,256,0,0,256,512,21760,0,0,0,1280,37
4800,31771,115968,0,27918080,3065,0,1280,256,0,0,256,7936,7680,0,0,0,512,14
4801,31775,128768,0,28167424,3265,0,1280,256,0,0,256,256,7680,0,0,0,1280,14
4802,31778,128768,0,28184832,1115,0,1280,256,0,0,256,2048,15872,0,0,0,1024,27
4803,31786,128768,0,28180992,7244,0,1280,256,0,0,256,3840,13568,0,0,0,256,24
4804,31796,128768,0,28180992,8381,0,1280,256,0,0,256,4352,13568,0,0,0,256,24
4805,31797,128768,0,28167424,9980,0,1280,256,0,0,256,256,7680,0,0,0,1280,15
4806,31802,128768,256,28167424,0,256,1024,0,10752,10752,0,0,0,0,0,0,0,2
4807,31804,128768,0,28180992,9184,0,1280,256,0,0,256,2560,13568,0,0,0,256,24
4808,31810,128768,0,28167424,13354,0,1280,256,0,0,256,256,7680,0,0,0,1280,15
4809,31812,128768,0,28184832,2271,0,1280,256,0,0,256,2304,15872,0,0,0,1024,27
4810,31819,128768,0,28167424,11723,0,1280,256,0,0,256,256,7680,0,0,0,1280,15
4811,31829,128768,0,28169728,2676,0,1280,256,0,0,256,1792,20480,0,0,0,512,34
4812,31844,128768,0,28180992,8601,0,1280,256,0,0,256,5376,13568,0,0,0,256,24
4813,31848,128768,0,28180992,6671,0,1280,256,0,0,256,768,13568,0,0,0,256,24
4814,31855,128768,256,28180992,0,256,1024,0,5632,256,0,0,0,298496,13568,32246,0,597
4815,31879,141568,0,28434432,5220,0,768,256,0,0,256,1024,12288,0,0,0,256,21
4816,31884,141568,0,28437760,13996,0,768,256,0,0,256,13824,6144,0,0,0,512,12
4817,31885,141568,0,28433920,7452,0,768,256,0,0,256,256,15872,0,0,0,768,28
4818,31911,141568,0,28434432,16730,0,768,256,0,0,256,5888,12288,0,0,0,256,38
4819,31926,141568,0,28434432,13226,0,768,256,0,0,256,1792,12288,0,0,0,256,22
4820,31931,141568,0,28433920,3668,0,768,256,0,0,256,3584,15872,0,0,0,768,27
4821,31939,141568,0,28433920,6957,0,768,256,0,0,256,2560,15872,0,0,0,768,27
4822,31941,141568,0,28437760,4420,0,768,256,0,0,256,10240,6144,0,0,0,512,11
4823,31960,141568,0,28433920,4651,0,768,256,0,0,256,2048,15872,0,0,0,768,27
4824,31977,154368,0,28683008,3821,0,2048,256,0,0,256,3072,16640,0,0,0,256,28
4825,31986,154368,0,28683008,7482,0,2048,256,0,0,256,4352,16640,0,0,0,256,29
4826,31989,154368,0,28673280,4633,0,2048,256,0,0,256,256,14592,0,0,0,1792,25
4827,31997,154368,256,28678144,0,256,1792,0,6400,256,0,0,0,307200,12288,35320,0,634
4828,32011,154368,0,28683008,5013,0,2048,256,0,0,256,2048,16640,0,0,0,256,28
4829,32022,154368,0,28675584,4380,0,2048,256,0,0,256,768,40960,0,0,0,1280,68
4830,32024,154368,0,28678144,8280,0,2048,256,0,0,256,2048,12288,0,0,0,768,22
4831,32027,154368,0,28673280,13425,0,2048,256,0,0,256,256,14592,0,0,0,1792,26
4832,32028,154368,0,28678144,3499,0,2048,256,0,0,256,1792,12288,0,0,0,768,21
4833,32042,154368,0,28696320,2655,0,2048,256,0,0,256,3840,15360,0,0,0,1536,26
4834,32044,154368,0,28683008,8437,0,2048,256,0,0,256,1792,16640,0,0,0,256,29
4835,32050,154368,0,28683008,1487,0,2048,256,0,0,256,3328,16640,0,0,0,256,28
4836,32066,154368,0,28696320,4816,0,2048,256,0,0,256,256,15360,0,0,0,1536,26
4837,32075,167168,0,28945664,4546,0,1792,256,0,0,256,6144,12288,0,0,0,256,21
4838,32077,167168,0,28947200,2659,0,1792,256,0,0,256,512,46336,0,0,0,1280,76
4839,32080,167168,0,28944640,8180,0,1792,256,0,0,256,256,7680,0,0,0,1024,15
4840,32084,167168,0,28936960,3773,0,1792,256,0,0,256,512,30720,0,0,0,1792,51
4841,32092,167168,0,28944640,6002,0,1792,256,0,0,256,256,7680,0,0,0,1024,14
4842,32128,167168,0,28944640,6159,0,1792,256,0,0,256,256,7680,0,0,0,1024,14
4843,32143,167168,0,28945664,4079,0,1792,256,0,0,256,4608,12288,0,0,0,256,21
4844,32160,167168,0,28945664,7647,0,1792,256,0,0,256,4352,12288,0,0,0,256,22
4845,32169,167168,0,28944640,12902,0,1792,256,0,0,256,256,7680,0,0,0,1024,15
4846,32186,179968,0,29204736,2200,0,1536,256,0,0,256,768,17408,0,0,0,256,30
4847,32187,179968,0,29199872,5056,0,1536,256,0,0,256,2304,16640,0,0,0,1536,28
4848,32198,179968,0,29204736,3640,0,1536,256,0,0,256,3584,17408,0,0,0,256,29
4849,32208,179968,0,29190912,719,0,1536,256,0,0,256,512,46336,0,0,0,1280,86
4850,32212,179968,0,29199872,4429,0,1536,256,0,0,256,256,16640,0,0,0,1536,29
4851,32218,179968,0,29199872,10798,0,1536,256,0,0,256,1792,16640,0,0,0,1536,29
4852,32222,179968,0,29189632,6280,0,1536,256,0,0,256,2048,19456,0,0,0,1024,33
4853,32226,179968,0,29192192,6493,0,1536,256,0,0,256,5120,12544,0,0,0,768,22
4854,32228,179968,0,29192192,5331,0,1536,256,0,0,256,5888,12544,0,0,0,768,22
4855,32231,179968,0,29192704,7183,0,1536,256,0,0,256,3840,14592,0,0,0,512,25
4856,32234,179968,0,29199872,5073,0,1536,256,0,0,256,4352,16640,0,0,0,1536,28
4857,32242,179968,0,29192704,6906,0,1536,256,0,0,256,1792,14592,0,0,0,512,55
4858,32262,179968,0,29192192,6199,0,1536,256,0,0,256,768,12544,0,0,0,768,22
4859,32265,179968,0,29192192,3696,0,1536,256,0,0,256,6144,12544,0,0,0,768,22
4860,32273,192768,0,29452800,4180,0,1792,256,0,0,256,3072,21760,0,0,0,512,37
4861,32275,192768,0,29452800,1656,0,1792,256,0,0,256,1280,21760,0,0,0,512,37
4862,32281,192768,0,29444864,9094,0,1792,256,0,0,256,3328,14592,0,0,0,1792,26
4863,32286,192768,0,29444864,9913,0,1792,256,0,0,256,1024,14592,0,0,0,1792,26
4864,32287,192768,0,29453312,4911,0,1792,256,0,0,256,1024,11008,0,0,0,1024,19
4865,32298,192768,0,29444864,8365,0,1792,256,0,0,256,1536,14592,0,0,0,1792,25
4866,32300,192768,0,29453312,15773,0,1792,256,0,0,256,3584,11008,0,0,0,1024,24
4867,32304,192768,0,29444864,11594,0,1792,256,0,0,256,512,14592,0,0,0,1792,26
4868,32307,192768,0,29443072,3276,0,1792,256,0,0,256,1024,30720,0,0,0,256,78
4869,32309,192768,0,29443072,3410,0,1792,256,0,0,256,1792,30720,0,0,0,256,51
4870,32315,192768,0,29453312,10260,0,1792,256,0,0,256,1536,11008,0,0,0,1024,20
4871,32332,192768,0,29443072,754,0,1792,256,0,0,256,1536,30720,0,0,0,256,51
4872,32334,192768,0,29453312,10506,0,1792,256,0,0,256,3328,11008,0,0,0,1024,20
4873,32339,192768,0,29443072,613,0,1792,256,0,0,256,768,30720,0,0,0,256,51
4874,32340,192768,0,29452800,1096,0,1792,256,0,0,256,2304,21760,0,0,0,512,36
4875,32346,192768,0,29443072,2463,0,1792,256,0,0,256,1280,30720,0,0,0,256,51
4876,32356,192768,0,29452800,6236,0,1792,256,0,0,256,768,21760,0,0,0,512,37
4877,32367,192768,0,29464576,11297,0,1792,256,0,0,256,1536,19456,0,0,0,1280,34
4878,32370,192768,0,29453312,10278,0,1792,256,0,0,256,512,11008,0,0,0,1024,20
4879,32373,205568,0,29708032,953,0,1024,256,0,0,256,1024,28416,0,0,0,512,47
4880,32374,205568,0,29713152,5278,0,1024,256,0,0,256,7680,6400,0,0,0,1024,12
4881,32376,205568,0,29715712,3562,0,1024,256,0,0,256,7680,9984,0,0,0,256,17
4882,32379,205568,0,29708032,8995,0,1024,256,0,0,256,768,28416,0,0,0,512,49
4883,32394,205568,0,29715712,9517,0,1024,256,0,0,256,512,9984,0,0,0,256,18
4884,32403,205568,0,29713152,16231,0,1024,256,0,0,256,6400,6400,0,0,0,1024,13
4885,32407,205568,0,29714688,863,0,1024,256,0,0,256,256,40960,0,0,0,768,68
4886,32419,205568,0,29713152,6001,0,1024,256,0,0,256,2048,6400,0,0,0,1024,12
4887,32427,205568,0,29715712,9844,0,1024,256,0,0,256,8192,9984,0,0,0,256,18
4888,32429,205568,0,29715712,7952,0,1024,256,0,0,256,5120,9984,0,0,0,256,18
4889,32434,205568,0,29713152,14085,0,1024,256,0,0,256,11776,6400,0,0,0,1024,12
4890,32441,205568,0,29713152,12835,0,1024,256,0,0,256,7424,6400,0,0,0,1024,12
4891,32442,205568,0,29713152,1937,0,1024,256,0,0,256,512,6400,0,0,0,1024,12
4892,32443,205568,0,29713152,5852,0,1024,256,0,0,256,2816,6400,0,0,0,1024,12
4893,32445,205568,0,29708032,4576,0,1024,256,0,0,256,1536,28416,0,0,0,512,47
4894,32457,205568,0,29713152,8692,0,1024,256,0,0,256,11264,6400,0,0,0,1024,12
4895,32460,205568,0,29713152,8786,0,1024,256,0,0,256,4608,6400,0,0,0,1024,12
4896,32462,205568,0,29715712,6952,0,1024,256,0,0,256,3840,9984,0,0,0,256,18
4897,32464,205568,0,29713152,16898,0,1024,256,0,0,256,4864,6400,0,0,0,1024,13
4898,32473,218368,0,29967616,19196,0,768,256,0,0,256,256,5120,0,0,0,512,11
4899,32477,218368,0,29965056,6266,0,768,256,0,0,256,3584,10752,0,0,0,768,19
4900,32482,218368,0,29967616,4231,0,768,256,0,0,256,256,5120,0,0,0,512,10
4901,32492,218368,0,29967616,13722,0,768,256,0,0,256,256,5120,0,0,0,512,11
4902,32495,218368,0,29967616,8710,0,768,256,0,0,256,256,5120,0,0,0,512,10
4903,32504,218368,0,29967616,21395,0,768,256,0,0,256,256,5120,0,0,0,512,11
4904,32505,218368,0,29965056,3710,0,768,256,0,0,256,512,10752,0,0,0,768,19
4905,32525,218368,0,29967616,10506,0,768,256,0,0,256,256,5120,0,0,0,512,10
4906,32527,218368,0,29967616,16654,0,768,256,0,0,256,256,5120,0,0,0,512,10
4907,32528,218368,0,29965056,7493,0,768,256,0,0,256,1536,10752,0,0,0,768,19
4908,32537,218368,0,29965056,6673,0,768,256,0,0,256,1280,10752,0,0,0,768,19
4909,32550,218368,0,29965056,9826,0,768,256,0,0,256,7168,10752,0,0,0,768,54
4910,32565,218368,0,29965056,7373,0,768,256,0,0,256,2048,10752,0,0,0,768,19
4911,32569,218368,0,29965056,1788,0,768,256,0,0,256,1024,10752,0,0,0,768,19
4912,32572,218368,0,29965056,2189,0,768,256,0,0,256,1792,10752,0,0,0,768,19
4913,32582,231168,256,30210304,0,256,1536,0,512,256,0,0,0,105472,52736,23318,0,457
4914,32584,231168,0,30218496,16446,0,1792,256,0,0,256,256,5376,0,0,0,256,11
4915,32590,231168,0,30218496,15895,0,1792,256,0,0,256,256,5376,0,0,0,256,11
4916,32601,231168,0,30232064,4845,0,1792,256,0,0,256,1536,19456,0,0,0,1792,33
4917,32602,231168,0,30223104,5571,0,1792,256,0,0,256,256,21760,0,0,0,1280,37
4918,32606,231168,0,30218496,10902,0,1792,256,0,0,256,256,5376,0,0,0,256,11
4919,32616,231168,0,30232064,1074,0,1792,256,0,0,256,2560,19456,0,0,0,1792,33
4920,32621,231168,0,30218496,3048,0,1792,256,0,0,256,256,5376,0,0,0,256,11
4921,32624,231168,0,30218496,13914,0,1792,256,0,0,256,256,5376,0,0,0,256,44
4922,32645,231168,0,30218496,14073,0,1792,256,0,0,256,256,5376,0,0,0,256,11
4923,32648,231168,0,30232064,6000,0,1792,256,0,0,256,2048,19456,0,0,0,1792,33
4924,32658,231168,0,30218496,2573,0,1792,256,0,0,256,256,5376,0,0,0,256,10
4925,32663,231168,0,30218496,7570,0,1792,256,0,0,256,256,5376,0,0,0,256,10
4926,32664,231168,0,30218496,10363,0,1792,256,0,0,256,256,5376,0,0,0,256,11
4927,32666,231168,0,30223104,3059,0,1792,256,0,0,256,2816,21760,0,0,0,1280,36
4928,32667,231168,256,30232064,0,256,1536,0,3584,256,0,0,0,272384,19456,42725,0,626
4929,32669,231168,0,30218496,15156,0,1792,256,0,0,256,256,5376,0,0,0,256,11
4930,32677,243968,0,30464768,2262,0,2048,256,0,0,256,256,16640,0,0,0,256,28
4931,32681,243968,0,30467328,4870,0,2048,256,0,0,256,1280,24576,0,0,0,1792,41
4932,32683,243968,0,30467328,6326,0,2048,256,0,0,256,2048,24576,0,0,0,1792,41
4933,32684,243968,0,30483456,7998,0,2048,256,0,0,256,1280,17408,0,0,0,1536,30
4934,32687,243968,0,30478848,7828,0,2048,256,0,0,256,256,10752,0,0,0,512,19
4935,32690,243968,0,30483456,8045,0,2048,256,0,0,256,4096,17408,0,0,0,1536,30
4936,32692,243968,0,30464256,3859,0,2048,256,0,0,256,1024,36864,0,0,0,768,61
4937,32697,243968,0,30464256,599,0,2048,256,0,0,256,1280,36864,0,0,0,768,61
4938,32709,243968,0,30487808,2408,0,2048,256,0,0,256,256,61696,0,0,0,1024,101
4939,32710,243968,0,30475776,2081,0,2048,256,0,0,256,1792,30720,0,0,0,2048,51
4940,32712,243968,0,30478848,10634,0,2048,256,0,0,256,256,10752,0,0,0,512,20
4941,32713,243968,0,30483456,6833,0,2048,256,0,0,256,2304,17408,0,0,0,1536,30
4942,32715,243968,0,30483456,6191,0,2048,256,0,0,256,3840,17408,0,0,0,1536,30
4943,32716,243968,0,30464768,2763,0,2048,256,0,0,256,256,16640,0,0,0,256,28
4944,32729,243968,0,30464768,4444,0,2048,256,0,0,256,256,16640,0,0,0,256,28
4945,32733,243968,0,30487552,2240,0,2048,256,0,0,256,512,30720,0,0,0,1280,51
4946,32735,243968,0,30483456,3048,0,2048,256,0,0,256,1792,17408,0,0,0,1536,30
4947,32748,243968,0,30464768,4911,0,2048,256,0,0,256,256,16640,0,0,0,256,29
4948,32753,243968,0,30478848,12596,0,2048,256,0,0,256,256,10752,0,0,0,512,20
4949,32759,243968,0,30475776,1450,0,2048,256,0,0,256,512,30720,0,0,0,2048,51
4950,32764,243968,0,30483456,1309,0,2048,256,0,0,256,256,17408,0,0,0,1536,30
4951,32777,256768,0,30739968,8174,0,1792,256,0,0,256,256,7168,0,0,0,512,14
4952,32783,256768,256,30722560,0,256,1536,0,256,256,0,0,0,61696,61696,30350,0,458
4953,32788,256768,0,30739968,2467,0,1792,256,0,0,256,256,7168,0,0,0,512,13
4954,32791,256768,0,30739968,9801,0,1792,256,0,0,256,256,7168,0,0,0,512,14
4955,32799,256768,0,30739968,12544,0,1792,256,0,0,256,256,7168,0,0,0,512,14
4956,32804,256768,256,30727936,0,256,1536,0,768,256,0,0,0,139008,46336,37555,0,529
4957,32810,256768,0,30732544,3982,0,1792,256,0,0,256,3584,19456,0,0,0,1280,33
4958,32819,256768,0,30732544,3437,0,1792,256,0,0,256,1280,19456,0,0,0,1280,42
4959,32838,256768,0,30725376,4959,0,1792,256,0,0,256,256,18432,0,0,0,256,31
4960,32840,256768,0,30739968,10687,0,1792,256,0,0,256,256,7168,0,0,0,512,14
4961,32844,256768,0,30725376,2743,0,1792,256,0,0,256,256,18432,0,0,0,256,32
4962,32852,256768,0,30729984,4852,0,1792,256,0,0,256,1536,18432,0,0,0,1024,31
4963,32853,256768,0,30739968,11595,0,1792,256,0,0,256,256,7168,0,0,0,512,13
4964,32854,256768,0,30727936,662,0,1792,256,0,0,256,512,46336,0,0,0,768,76
4965,32865,256768,0,30739968,4745,0,1792,256,0,0,256,256,7168,0,0,0,512,23
4966,32870,256768,0,30729984,2271,0,1792,256,0,0,256,768,18432,0,0,0,1024,31
4967,32872,256768,0,30739968,515,0,1792,256,0,0,256,256,7168,0,0,0,512,13
4968,32878,269568,256,51457280,0,256,512,0,17664,17664,0,0,0,0,0,0,0,2
4969,32881,269568,0,51458560,3544,0,768,256,0,0,256,256,26368,0,768,30878,768,113
4970,32886,269568,0,51458560,6326,0,768,256,0,0,256,512,26368,0,6912,35727,768,45
4971,32896,269568,0,51458560,1602,0,768,256,0,0,256,1024,26368,0,7168,29114,768,44
4972,32897,269568,0,51457280,13651,0,768,256,0,0,256,256,4864,0,0,0,512,10
4973,32904,269568,0,51458560,7613,0,768,256,0,0,256,1280,26368,0,6656,37555,768,49
4974,32925,269568,0,51457280,9707,0,768,256,0,0,256,256,4864,0,0,0,512,10
4975,32941,269568,0,51457280,2888,0,768,256,0,0,256,256,4864,0,0,0,512,9
4976,32943,269568,0,51457280,8822,0,768,256,0,0,256,256,4864,0,0,0,512,10
4977,32945,269568,0,51457280,22239,0,768,256,0,0,256,256,4864,0,0,0,512,11
4978,32949,269568,0,51457280,3844,0,768,256,0,0,256,256,4864,0,0,0,512,9
4979,32952,269568,0,51457280,2480,0,768,256,0,0,256,256,4864,0,0,0,512,9
4980,32955,269568,0,51457280,10874,0,768,256,0,0,256,256,4864,0,0,0,512,10
4981,32960,269568,0,51457280,9615,0,768,256,0,0,256,256,4864,0,0,0,512,10
4982,32967,269568,0,51457280,10610,0,768,256,0,0,256,256,4864,0,0,0,512,10
4983,32978,282368,0,51737600,0,0,1280,0,0,0,0,256,1536,207360,1536,31965,0,187
4984,32981,282368,0,51737600,0,0,1280,0,0,0,0,256,1280,207616,1280,23977,0,172
4985,32983,282368,0,51737600,0,0,1280,0,0,0,0,512,1280,207616,1280,35727,0,160
4986,32986,282368,0,51737600,0,0,1280,0,0,0,0,256,3328,205568,3328,23932,0,335
4987,33006,282368,0,51737600,0,0,1280,0,0,0,0,256,1792,207104,1792,28359,0,240
4988,33008,282368,0,51737600,0,0,1280,0,0,0,0,256,1536,207360,1536,22292,0,215
4989,33034,282368,0,51737600,0,0,1280,0,0,0,0,256,3328,205568,3328,32074,0,338
4990,33040,282368,0,51737600,0,0,1280,0,0,0,0,1536,1280,207616,1280,35257,0,141
4991,33047,282368,0,51737600,0,0,1280,0,0,0,0,256,3328,201728,3328,40473,0,344
4992,33050,282368,0,51737600,0,0,1280,0,0,0,0,1792,768,208128,768,37237,0,78
4993,33053,282368,0,51737600,0,0,1280,0,0,0,0,256,1024,198912,1024,40743,0,108
4994,33054,282368,0,51737600,0,0,1280,0,0,0,0,256,1536,207360,1536,28699,0,185
4995,33058,282368,0,51737600,0,0,1280,0,0,0,0,256,1792,207104,1792,36971,0,244
4996,33068,295168,256,77081600,0,256,1536,0,0,0,0,0,0,0,3328,30878,0,45
4997,33073,295168,0,77081600,7329,0,1792,256,0,0,0,256,0,0,0,0,1536,6
4998,33075,295168,256,77081600,0,256,1536,0,0,0,0,0,0,0,3328,32685,0,45
4999,33076,295168,0,77081600,368,0,1792,256,0,0,0,256,0,0,0,0,256,6
5000,33080,295168,0,77081600,1718,0,1792,256,0,0,0,2816,0,0,0,0,1792,7
5001,33084,13568,0,25863424,3265,0,1536,256,0,0,256,256,13568,0,0,0,1280,23
5002,33085,13568,0,25863168,1629,0,1536,256,0,0,256,4096,14592,0,0,0,1536,24
5003,33095,13568,0,25863168,7489,0,1536,256,0,0,256,1536,14592,0,0,0,1536,24
5004,33102,13568,0,25865472,4916,0,1536,256,0,0,256,3072,9216,0,0,0,512,15
5005,33105,13568,0,25863424,25072,0,1536,256,0,0,256,256,13568,0,0,0,1280,29
5006,33106,13568,0,25863424,9980,0,1536,256,0,0,256,256,13568,0,0,0,1280,23
5007,33113,13568,0,25863168,7046,0,1536,256,0,0,256,2560,14592,0,0,0,1536,24
5008,33116,13568,0,25863424,1691,0,1536,256,0,0,256,256,13568,0,0,0,1280,22
5009,33119,13568,256,25865472,0,256,0,0,8960,256,0,0,0,322560,9216,28359,0,597
5010,33125,13568,0,25863168,4037,0,1536,256,0,0,256,3584,14592,0,0,0,1536,24
5011,33134,13568,0,25865472,2952,0,1536,256,0,0,256,7168,9216,0,0,0,512,15
5012,33136,13568,0,25863168,11017,0,1536,256,0,0,256,4864,14592,0,0,0,1536,24
5013,33143,13568,0,25865472,7564,0,1536,256,0,0,256,256,9216,0,0,0,512,15
5014,33145,13568,0,25863424,4485,0,1536,256,0,0,256,256,13568,0,0,0,1280,22
5015,33146,13568,0,25881344,5137,0,1536,256,0,0,256,2048,23040,0,0,0,1024,37
