row_id,status,predicted_class,logits,preprocess_us,inference_us,total_us,attempts,response_timeout_count,ignored_datagram_count,ignored_wrong_endpoint_count,ignored_bad_length_count,ignored_non_ascii_count,ignored_malformed_count,ignored_bad_prefix_count,ignored_bad_identity_count,ignored_bad_attempt_count,ignored_bad_inner_hex_count,ignored_bad_crc_count,ignored_bad_inner_text_count,ignored_wrong_session_count,ignored_wrong_stage_count,ignored_wrong_transaction_count,ignored_wrong_attempt_count,successful_request_bytes,request_datagram_bytes_sent,response_bytes,host_observed_datagram_rtt_us,transaction_elapsed_us
13019,OK,3,-4371 -4711 -1651 4702 -3107,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,8710,8710
13020,OK,3,-4450 -4939 -1681 4843 -3238,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,7958,7958
13021,OK,3,-4471 -4966 -1666 4850 -3275,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4651,4651
13022,OK,3,-4523 -4889 -1539 4724 -3344,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4584,4584
13023,OK,3,-4448 -5135 -1821 4911 -3361,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,4599,4599
13024,OK,3,-4527 -4876 -1914 4808 -3019,17,385,402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,4505,4505
13025,OK,3,-4655 -4859 -1842 4821 -3133,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,72993,72993
13026,OK,3,-4599 -4662 -1635 4826 -3254,19,379,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,8955,8955
13027,OK,3,-4585 -4746 -1733 4828 -3199,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,4727,4727
13028,OK,3,-5013 -4432 -1374 5059 -3062,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,43423,43423
13029,OK,3,-4694 -4938 -1871 4833 -3157,17,379,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,6903,6903
13030,OK,3,-4618 -4754 -1791 4835 -3097,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,4611,4611
13031,OK,3,-4724 -5021 -1883 4841 -3181,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,5812,5812
13032,OK,3,-4601 -4647 -1660 4832 -3131,17,379,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4499,4499
13033,OK,3,-4585 -4730 -1731 4827 -3185,17,385,402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,5220,5220
13034,OK,3,-4656 -4709 -1649 4796 -3202,17,385,402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,5032,5032
13035,OK,3,-4737 -5035 -1834 4851 -3261,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,15115,15115
13036,OK,3,-4971 -5050 -1895 4731 -3006,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,206,4480,4480
13037,OK,3,-5002 -5038 -1934 4727 -2874,17,386,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,206,4932,4932
13038,OK,3,-4938 -4797 -1861 4796 -2973,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,206,4740,4740
13039,OK,3,-5017 -4886 -1960 4767 -2843,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,20859,20859
13040,OK,3,-5018 -4900 -1957 4766 -2848,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,4529,4529
13041,OK,3,-4901 -4727 -1828 4818 -2954,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,4369,4369
13042,OK,3,-5005 -5050 -1935 4725 -2875,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,206,6865,6865
13043,OK,3,-4984 -5233 -1904 4676 -2913,19,379,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,206,4587,4587
13044,OK,3,-4998 -5109 -1925 4709 -2887,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,206,6847,6847
13045,OK,3,-4878 -4932 -1714 4688 -3099,19,385,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,5440,5440
13046,OK,3,-4793 -5184 -1905 4841 -3227,17,379,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,4538,4538
13047,OK,3,-4857 -4736 -1728 4733 -3049,24,379,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,13019,13019
13048,OK,3,-3174 -4522 -2703 4329 -472,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,260,204,6686,6686
13049,OK,3,-4613 -4642 -1756 4895 -3022,19,379,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4231,4231
13050,OK,3,-4681 -4959 -1869 4849 -3274,17,386,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,4133,4133
13051,OK,3,-4820 -4693 -1716 4768 -3001,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4492,4492
13052,OK,3,-4851 -4729 -1725 4741 -3040,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,13794,13794
13053,OK,3,-4815 -4680 -1710 4783 -2994,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,7314,7314
13054,OK,3,-4838 -4714 -1721 4750 -3026,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,4673,4673
13055,OK,4,-5926 -6592 -3887 -2229 2037,17,387,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,230,206,5152,5152
13056,OK,3,-5046 -4376 -2004 4880 -2367,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,206,4554,4554
13057,OK,3,-4367 -4954 -2389 5011 -2441,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,206,6219,6219
13058,OK,3,-5325 -4416 -1934 4843 -2341,18,387,405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,206,4416,4416
13059,OK,3,-4912 -4380 -2039 5123 -2413,17,386,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,206,6032,6032
13060,OK,3,-2298 -4910 -3825 3554 -3815,17,386,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,5009,5009
13061,OK,3,-2003 -4606 -3891 3487 -4366,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,167430,167430
13062,OK,3,-4943 -4893 -2228 4455 -2241,17,386,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,206,7389,7389
13063,OK,3,-5132 -4570 -2168 4635 -1415,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,206,4666,4666
13064,OK,3,-4927 -4373 -2036 5063 -2401,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,206,7241,7241
13065,OK,3,-7308 -7949 -3046 3026 -1202,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,206,5432,5432
13066,OK,3,-4615 -4726 -2227 4950 -2349,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,206,4656,4656
13067,OK,3,-4572 -5332 -1697 4875 -3359,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,206,9130,9130
13068,OK,3,-4315 -4914 -2081 4857 -2855,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,9697,9697
13069,OK,3,-7284 -7881 -3199 2968 -1166,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,4641,4641
13070,OK,3,-4579 -5090 -2041 4877 -2589,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,206,4577,4577
13071,OK,3,-4436 -5058 -2082 4843 -2870,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,4565,4565
13072,OK,3,-5090 -5376 -1577 4594 -3138,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,206,4536,4536
13073,OK,3,-6242 -5896 -2244 3826 -1505,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,206,16680,16680
13074,OK,3,-4774 -4925 -1430 4608 -3097,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,4498,4498
13075,OK,3,-5051 -5393 -1634 4619 -3146,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,206,4411,4411
13076,OK,3,-4513 -4945 -2004 4799 -2852,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,4627,4627
13077,OK,3,-5084 -5450 -1669 4671 -3166,17,386,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,206,5711,5711
13078,OK,3,-5027 -4548 -1432 5141 -3096,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4549,4549
13079,OK,3,-4748 -4788 -1526 5011 -2976,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4937,4937
13080,OK,4,-5335 -6252 -4221 -2264 1699,18,381,399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,206,49036,49036
13081,OK,3,-5084 -4579 -1450 5151 -3120,17,386,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,15774,15774
13082,OK,3,-4804 -4959 -1927 4904 -3202,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,60003,60003
13083,OK,3,-4839 -4865 -1810 4877 -3262,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,4670,4670
13084,OK,3,-4676 -4539 -1630 4931 -3166,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,4525,4525
13085,OK,3,-4789 -4920 -1904 4906 -3192,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,5324,5324
13086,OK,3,-4770 -4719 -1724 4898 -3238,19,379,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,4679,4679
13087,OK,4,-6051 -6896 -4054 -2390 1741,17,388,405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,230,206,36131,36131
13088,OK,3,-4715 -4601 -1657 4913 -3215,17,379,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,7140,7140
13089,OK,3,-5063 -4545 -1416 5105 -3153,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,7620,7620
13090,OK,3,-4663 -4783 -1826 4901 -3253,17,379,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,4532,4532
13091,OK,3,-4681 -4545 -1632 4929 -3173,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,14735,14735
13092,OK,3,-4831 -5019 -1958 4899 -3219,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,4507,4507
13093,OK,3,-4792 -5205 -1727 4782 -3310,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,4668,4668
13094,OK,3,-4787 -5264 -1722 4776 -3334,24,379,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,4549,4549
13095,OK,3,-4852 -4745 -1795 4898 -3207,17,385,402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,4514,4514
13096,OK,3,-4829 -4889 -1774 4866 -3244,17,379,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,4525,4525
13097,OK,3,-4798 -5196 -1730 4788 -3307,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,21766,21766
13098,OK,3,-4816 -4643 -1745 4915 -3187,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,6834,6834
13099,OK,3,-4801 -5162 -1731 4794 -3299,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,4562,4562
13100,OK,3,-4813 -5057 -1748 4818 -3274,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,206,6784,6784
13101,OK,3,-4841 -4731 -1705 4884 -3376,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,5399,5399
13102,OK,3,-4673 -4808 -1736 4909 -3506,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,4440,4440
13103,OK,3,-4590 -4647 -1594 5048 -3506,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,9879,9879
13104,OK,4,-9273 -7659 -1751 532 4567,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,258,202,4278,4278
13105,OK,3,-4365 -4754 -1653 4899 -3444,17,379,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4425,4425
13106,OK,3,-4330 -4844 -1705 4940 -3676,17,386,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4257,4257
13107,OK,3,-4331 -4752 -1622 4892 -3575,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4345,4345
13108,OK,3,-4644 -4766 -1738 4952 -3442,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4122,4122
13109,OK,3,-4523 -4515 -1873 5045 -3009,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,206,4772,4772
13110,OK,3,-4780 -4278 -1418 5038 -3283,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,206,4198,4198
13111,OK,3,-4575 -4467 -1513 4960 -3439,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,19785,19785
13112,OK,4,-6011 -6855 -4098 -2352 1948,18,381,399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,206,6890,6890
13113,OK,3,-4622 -4569 -1554 4945 -3501,24,379,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4611,4611
13114,OK,3,-4610 -4775 -1717 4943 -3550,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,6167,6167
13115,OK,3,-4689 -5011 -1799 4926 -3523,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,5958,5958
13116,OK,3,-4324 -4754 -1724 4919 -3440,17,386,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4514,4514
13117,OK,3,-4345 -4535 -1551 4937 -3512,17,379,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,9641,9641
13118,OK,3,-4369 -4584 -1513 4906 -3664,17,379,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,5798,5798
13119,OK,3,-4392 -4513 -1460 4843 -3656,18,385,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,70288,70288
13120,OK,3,-4394 -4524 -1456 4838 -3671,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4578,4578
13121,OK,3,-4349 -4581 -1537 4934 -3633,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4492,4492
13122,OK,3,-4348 -4583 -1532 4931 -3651,17,385,402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,11491,11491
13123,OK,3,-4359 -4832 -1760 4911 -3463,17,379,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,5314,5314
13124,OK,4,-5711 -6480 -4086 -2354 1841,17,381,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,206,4821,4821
13125,OK,3,-4432 -4508 -1638 4988 -3313,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,206,5118,5118
13126,OK,3,-4442 -4883 -1886 4989 -3484,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,5238,5238
13127,OK,3,-4443 -4535 -1621 4968 -3396,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4841,4841
13128,OK,3,-5355 -4750 -1661 5162 -3008,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4636,4636
13129,OK,3,-4660 -4554 -1589 4992 -3394,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4482,4482
13130,OK,4,-5770 -6540 -4365 -2267 2073,17,456,473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,206,21027,21027
13131,OK,3,-4415 -4554 -1500 4972 -3676,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4250,4250
13132,OK,3,-4451 -4684 -1567 4986 -3727,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4960,4960
13133,OK,3,-4447 -4678 -1564 4987 -3724,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4203,4203
13134,OK,3,-4505 -4922 -1750 4980 -3710,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,45192,45192
13135,OK,3,-4959 -4539 -1538 5170 -3379,17,385,402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4570,4570
13136,OK,3,-4424 -4578 -1507 4972 -3689,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4524,4524
13137,OK,3,-4745 -4268 -1426 5169 -3323,16,380,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4531,4531
13138,OK,3,-4383 -4487 -1514 4994 -3565,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4798,4798
13139,OK,3,-4497 -4488 -1501 5007 -3633,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,20808,20808
13140,OK,3,-4638 -4698 -1601 4990 -3610,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,5245,5245
13141,OK,3,-4388 -4422 -1590 5056 -3470,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4495,4495
13142,OK,4,-5122 -6394 -4641 -2395 1714,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,206,5306,5306
13143,OK,3,-4525 -4812 -1753 5010 -3628,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4789,4789
13144,OK,3,-4611 -4631 -1560 4996 -3593,17,379,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,9430,9430
13145,OK,3,-5125 -4443 -1325 5166 -3284,17,379,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,5680,5680
13146,OK,3,-4562 -4973 -1846 5001 -3651,17,386,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,4663,4663
13147,OK,3,-4628 -4656 -1534 4997 -3683,17,379,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4783,4783
13148,OK,3,-4514 -4386 -1426 5004 -3616,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4597,4597
13149,OK,4,-5889 -6775 -4299 -2487 1651,17,387,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,206,4579,4579
13150,OK,3,-4353 -4523 -1729 5047 -3320,17,386,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4619,4619
13151,OK,3,-4749 -4927 -1806 5009 -3525,19,379,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4504,4504
13152,OK,3,-4748 -4919 -1806 5013 -3520,19,385,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4623,4623
13153,OK,3,-4640 -4655 -1663 5033 -3444,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4858,4858
13154,OK,4,-4209 -7745 -5042 -2926 1972,18,381,399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,206,61364,61364
13155,OK,3,-4653 -4688 -1596 5018 -3617,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,50742,50742
13156,OK,3,-4534 -4554 -1497 5033 -3714,17,386,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,18033,18033
13157,OK,3,-4673 -4930 -1785 5022 -3605,18,385,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4667,4667
13158,OK,3,-4694 -4788 -1653 5010 -3643,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,13958,13958
13159,OK,3,-4657 -4890 -1763 5027 -3592,19,379,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4886,4886
13160,OK,3,-4659 -4696 -1598 5018 -3622,17,386,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4622,4622
13161,OK,3,-4522 -4524 -1483 5033 -3704,16,380,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4672,4672
13162,OK,3,-4498 -4587 -1567 5039 -3664,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,5031,5031
13163,OK,3,-4614 -4584 -1539 5030 -3588,17,386,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4841,4841
13164,OK,3,-4611 -4780 -1702 5033 -3560,17,379,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4515,4515
13165,OK,3,-4717 -5040 -1842 5015 -3638,19,379,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4717,4717
13166,OK,3,-4523 -4524 -1484 5036 -3704,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4562,4562
13167,OK,3,-4329 -4889 -1796 5046 -3810,19,379,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,5076,5076
13168,OK,3,-4416 -4532 -1498 4876 -3857,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,5211,5211
13169,OK,4,-5793 -6712 -4306 -2391 2090,17,387,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,206,21445,21445
13170,OK,3,-4452 -4590 -1527 4880 -3882,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4620,4620
13171,OK,3,-4419 -4948 -1719 5007 -3906,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,10695,10695
13172,OK,3,-4469 -4616 -1540 4882 -3895,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4904,4904
13173,OK,4,-6011 -7007 -4122 -2502 1771,17,381,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,206,4821,4821
13174,OK,3,-4408 -4804 -1690 5015 -3840,19,379,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4699,4699
13175,OK,3,-4387 -4764 -1659 5016 -3827,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,5636,5636
13176,OK,4,-8048 -7519 -1834 -653 3861,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,258,204,4586,4586
13177,OK,3,-4992 -4254 -1335 5081 -3530,17,379,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,206,4613,4613
13178,OK,3,-4500 -4714 -1533 4894 -3948,17,386,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4487,4487
13179,OK,3,-4763 -5015 -1572 4892 -3714,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4281,4281
13180,OK,4,-6040 -6886 -4372 -2416 1975,17,381,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,206,4230,4230
13181,OK,3,-4904 -4476 -1657 5184 -3261,19,379,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4150,4150
13182,OK,3,-4782 -4899 -1578 4912 -3674,17,385,402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4417,4417
13183,OK,3,-4790 -4849 -1579 4921 -3662,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,20306,20306
13184,OK,3,-4785 -4617 -1603 4924 -3568,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4537,4537
13185,OK,3,-4301 -5055 -1874 5101 -3689,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,206,4600,4600
13186,OK,3,-4279 -4626 -1608 5042 -3677,18,380,398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,8732,8732
13187,OK,3,-4598 -4486 -1441 5048 -3779,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,206,5625,5625
13188,OK,3,-4239 -4493 -1476 4941 -3842,18,386,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4428,4428
13189,OK,3,-4253 -4528 -1475 4933 -3884,17,386,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,4982,4982
13190,OK,3,-4390 -4879 -1727 5061 -3886,18,379,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,246,206,4533,4533
13191,OK,3,-4357 -4459 -1392 4995 -3896,17,380,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,206,63943,63943
