row_id,timing_row_id,original_full_test_row_id,source_row_index,true_label,fixed_pred,fp32_pred,fixed_logit_0,fixed_logit_1,fixed_logit_2,fixed_logit_3,fixed_logit_4
400,400,30079,201052,0,0,0,5402,-13859,-7382,-4323,-5197
401,401,1654,11063,1,1,1,-16899,5481,-6734,-2982,-13285
402,402,19371,130092,2,2,2,-15825,-17867,5474,-3755,-1223
403,403,11604,77401,3,3,3,-12692,-12579,-6006,6090,1143
404,404,47521,316477,4,4,4,-15078,-14716,-2235,-2253,6682
405,405,26752,179463,0,0,0,2402,-14991,-3589,-6887,-3933
406,406,3760,25362,1,1,1,-14480,4486,-7243,-371,-10486
407,407,49709,330977,2,0,0,-1537,-16469,-2702,-8667,-10578
408,408,31613,211434,3,3,3,-11419,-11886,-5709,6662,744
409,409,14042,94026,4,4,4,-11935,-10739,-4668,-1435,8191
410,410,26758,179491,0,2,2,-789,-17444,-742,-8097,-8949
411,411,45248,300816,1,1,1,-12718,5773,-8342,-2357,-12421
412,412,21681,145653,2,2,2,-10722,-14405,5210,-5070,-12715
413,413,40438,269860,3,3,3,-11949,-12184,-5773,6546,851
414,414,46977,312709,4,4,4,-16056,-15291,-1961,-2983,7878
415,415,40073,267245,0,0,0,419,-15674,-1350,-7552,-11538
416,416,35888,239384,1,1,1,-13811,3946,-8041,-811,-10159
417,417,41100,273873,2,2,2,-13806,-16049,4282,-1900,-2750
418,418,18753,125937,3,3,3,-11673,-12021,-5510,6710,464
419,419,16050,107454,4,3,3,-8821,-9752,-3052,9483,-11165
420,420,31081,208028,0,0,0,3148,-13994,-3144,-4554,-7201
421,421,1451,9695,1,1,1,-15473,4387,-8936,-1349,-11842
422,422,22765,152865,2,2,2,-12511,-12984,6257,-2680,-12432
423,423,22635,151983,3,3,3,-7660,-10267,-2853,8888,-6512
424,424,10236,68275,4,4,4,-11190,-10525,-4697,-2684,7506
425,425,50839,338566,0,0,0,3311,-15397,-4806,-7303,-3543
426,426,45453,302176,1,1,1,-16454,5031,-6861,-2655,-12116
427,427,20830,140005,2,2,2,-12689,-15577,2851,-40,-4342
428,428,21552,144768,3,3,3,-9249,-9897,-3421,8908,-4519
429,429,13080,87351,4,4,4,-11382,-10519,-5439,-2846,6754
430,430,51773,344552,0,0,0,2292,-14960,-4061,-7743,-4262
431,431,3759,25357,1,1,1,-13767,1801,-8607,-1491,-4149
432,432,21068,141425,2,0,0,-449,-16252,-2557,-8318,-10786
433,433,41916,279284,3,3,3,-11549,-11686,-5506,7049,-253
434,434,47736,317853,4,3,3,-11723,-11329,-5346,6964,752
435,435,40061,267158,0,0,0,66,-16248,-1154,-7821,-10322
436,436,1452,9702,1,1,1,-12706,4541,-7173,-1971,-10281
437,437,19886,133874,2,2,2,-12828,-17541,4219,-3415,-2191
438,438,17578,117811,3,3,3,-16142,-15010,-1154,4217,-550
439,439,10065,67148,4,4,4,-10306,-11672,-5381,-2957,7055
440,440,29730,198714,0,0,0,596,-14913,-1079,-7019,-12555
441,441,4564,30158,1,1,1,-14622,3995,-8475,-1916,-12047
442,442,19975,134551,2,0,0,1231,-15064,-842,-6666,-11008
443,443,12461,83189,3,3,3,-11880,-11967,-5602,6858,140
444,444,45989,305945,4,4,4,-10294,-10514,-5492,-2794,6584
445,445,26762,179512,0,2,2,-884,-17387,-640,-8007,-8822
446,446,3401,22992,1,1,1,-12913,3805,-8741,-298,-9471
447,447,41220,274754,2,2,2,-380,-17010,1599,-7667,-8789
448,448,54244,360915,3,3,3,-12070,-11407,-4221,7512,-1121
449,449,8443,56086,4,4,4,-11104,-9846,-4769,-2422,7400
450,450,32368,216308,0,0,0,1336,-18049,-2835,-5889,-5014
451,451,44683,297338,1,1,1,-16408,4433,-6238,-1980,-11263
452,452,21738,146018,2,0,0,1524,-14469,-654,-6480,-12759
453,453,39048,260328,3,3,3,-11965,-12190,-5636,6604,391
454,454,47304,315048,4,4,4,-10172,-9725,-4695,-2620,6706
455,455,30823,206275,0,0,0,4533,-16652,-6666,-6129,-4843
456,456,3399,22975,1,1,1,-13163,3900,-10449,604,-8477
457,457,22725,152542,2,2,2,-14821,-13431,5931,-3483,-13321
458,458,11122,74264,3,3,3,-9335,-9672,-3455,8904,-4271
459,459,8282,55079,4,4,4,-8133,-12781,-6659,-3529,4235
460,460,50618,337077,0,0,0,5410,-13814,-7289,-4029,-5408
461,461,44053,293026,1,1,1,-13306,5154,-7232,-132,-11656
462,462,18311,122884,2,2,2,-15002,-14516,4561,92,-4027
463,463,23324,156601,3,3,3,-10424,-10995,-5100,7266,-1530
464,464,9597,63985,4,4,4,-11652,-11098,-4665,-2617,7201
465,465,28601,191347,0,0,0,5713,-13299,-7431,-3499,-7700
466,466,45243,300784,1,1,1,-12628,5077,-7124,-2513,-10877
467,467,24448,163824,2,2,2,-12834,-13948,7569,-3176,-13559
468,468,15366,102972,3,3,3,-12021,-12263,-5822,6502,679
469,469,13829,92644,4,4,4,-16101,-16160,-1670,-2686,8642
470,470,26106,175081,0,0,0,5194,-14837,-7058,-6074,-4657
471,471,44025,292869,1,1,1,-13984,4506,-7687,-19,-10876
472,472,17632,118140,2,2,2,-15464,-12208,1990,1769,-5287
473,473,4045,27094,3,3,3,-12397,-11453,-5221,7318,-303
474,474,9396,62572,4,4,4,-10296,-12861,-6366,-3468,6138
475,475,50889,338838,0,0,2,-1065,-16871,-1422,-8602,-9761
476,476,45450,302171,1,1,1,-10600,4823,-7279,-2678,-9235
477,477,20979,140914,2,2,2,-2529,-16770,-1124,-9339,-8163
478,478,40539,270580,3,3,3,-11791,-11978,-5562,6629,575
479,479,10397,69229,4,4,4,-11536,-11629,-4960,-2838,7005
480,480,33917,226420,0,0,0,5633,-14019,-7306,-4114,-5804
481,481,3404,22999,1,1,1,-7402,2572,-6364,-3564,-3425
482,482,17854,119782,2,2,2,-14075,-14810,5491,-5589,-13415
483,483,44645,297050,3,3,3,-10829,-10752,-4451,7807,-1478
484,484,10817,72365,4,4,4,-8024,-12481,-6472,-3600,3834
485,485,40029,266977,0,0,0,3869,-15283,-5707,-6844,-3450
486,486,43821,291484,1,1,1,-22536,3163,-6941,-5831,-13363
487,487,49656,330566,2,2,2,-2788,-16257,-2563,-9402,-9662
488,488,44019,292839,3,3,3,-11804,-10810,-4389,7504,-1319
489,489,54021,359430,4,4,4,-12069,-10944,-3161,-29,5422
490,490,50935,339224,0,0,0,514,-15275,-1428,-7317,-12073
491,491,52420,348563,1,1,1,-11532,3869,-8247,31,-6982
492,492,49605,330252,2,3,3,-14838,-7308,-3575,-359,-6695
493,493,32695,218323,3,3,3,-11876,-12169,-5487,6771,40
494,494,8581,57073,4,4,4,-9975,-12141,-5700,-2969,6671
495,495,34438,229683,0,0,0,4973,-15189,-7733,-4628,-3893
496,496,855,5804,1,1,1,-14556,4452,-9340,195,-10468
497,497,48898,325704,2,2,2,-14509,-14249,2278,-4528,-10448
498,498,14125,94625,3,3,3,-12135,-12270,-6167,6358,684
499,499,9497,63270,4,4,4,-10935,-10774,-4817,-2912,7395
500,500,33363,222722,0,0,0,1620,-15347,998,-5757,-9907
501,501,35787,238675,1,1,1,-13691,2675,-9689,-1736,-6226
502,502,49660,330592,2,2,2,-16364,-14645,4058,-6157,-12025
503,503,52591,349677,3,3,3,-10086,-10603,-4545,7945,-2670
504,504,38026,253471,4,4,4,-11161,-12707,-5775,-2602,7197
505,505,26672,178874,0,0,0,6116,-13301,-6910,-3844,-7295
506,506,3044,20419,1,1,1,-14261,3608,-7819,-628,-9564
507,507,23194,155792,2,2,2,-16397,-16423,4527,-814,-2324
508,508,37933,252768,3,3,3,-12602,-12718,-6228,6093,980
509,509,37744,251512,4,4,4,-10680,-11016,-5014,-2426,7278
510,510,33364,222726,0,0,0,1865,-15048,731,-5595,-9977
511,511,1045,7069,1,1,1,-12916,5668,-7854,-2086,-11712
512,512,21537,144671,2,2,2,-13498,-16919,3524,-650,-3113
513,513,20766,139639,3,3,3,-11611,-12107,-5719,6701,476
514,514,16371,109742,4,3,3,-11936,-11743,-5394,6777,-312
515,515,35293,235373,0,0,0,1974,-16370,439,-6599,-10194
516,516,3318,22396,1,1,1,-12871,3258,-9232,846,-8587
517,517,18222,122168,2,2,2,-14168,-15676,2995,-118,-2986
518,518,21243,142546,3,3,3,-11795,-11891,-5646,6625,956
519,519,6548,43643,4,4,4,-10542,-11622,-5365,-2760,7129
520,520,35268,235252,0,0,0,5069,-14099,-6842,-5564,-4208
521,521,2444,16457,1,1,1,-12055,4042,-8367,-132,-9208
522,522,19461,130704,2,2,2,-12296,-12502,6565,-2413,-12661
523,523,34259,228543,3,3,3,-10990,-10756,-4880,7239,-1576
524,524,36111,240781,4,4,4,-10204,-11986,-5680,-2409,6580
525,525,26906,180402,0,0,0,5645,-12841,-6895,-4120,-6640
526,526,45183,300451,1,1,1,-16667,4452,-8620,454,-11655
527,527,48976,326156,2,2,2,-2037,-16145,840,-8065,-15597
528,528,10444,69551,3,3,3,-9283,-10470,-3905,8878,-3186
529,529,11517,76858,4,4,4,-12617,-10526,-5715,-2868,6874
530,530,29742,198736,0,0,0,737,-14846,-995,-6940,-12596
531,531,44688,297358,1,1,1,-15420,4166,-7277,-1504,-10639
532,532,49185,327385,2,2,2,-15446,-14189,3680,838,-2946
533,533,31321,209450,3,3,3,-11421,-11773,-5680,6636,816
534,534,47915,319132,4,3,3,-10880,-11116,-4751,7455,-1336
535,535,26777,179562,0,2,2,-1745,-17058,-729,-7972,-9195
536,536,35872,239260,1,1,1,-11292,4886,-7553,-620,-10524
537,537,48884,325596,2,2,2,-14452,-15042,3666,-5106,-10217
538,538,17523,117428,3,3,3,-11539,-12323,-5928,6573,406
539,539,13684,91666,4,4,4,-11365,-12948,-5912,-2844,7478
540,540,26823,179849,0,2,2,-410,-15772,14,-7841,-13868
541,541,3411,23041,1,1,1,-13751,3074,-9143,-1469,-6324
542,542,21614,145159,2,2,2,-1869,-17191,-1631,-9161,-8845
543,543,48706,324434,3,3,3,-11487,-11465,-5334,7006,629
544,544,47515,316438,4,4,4,-15407,-15271,-2587,-1034,6910
545,545,50728,337883,0,0,0,5089,-13404,-7484,-4254,-5110
546,546,1043,7062,1,1,1,-15313,5539,-7283,-2215,-11576
547,547,20995,140980,2,0,0,-1959,-16525,-2809,-9301,-9428
548,548,3499,23639,3,3,3,-9891,-9697,-3124,9733,-7553
549,549,46699,310818,4,4,4,-11140,-11358,-4750,-3090,6944
550,550,50708,337725,0,0,0,5398,-13822,-7351,-4290,-5184
551,551,3748,25244,1,1,1,-13628,2624,-7809,-2032,-6075
552,552,22743,152718,2,2,2,-13165,-13945,7116,-4092,-13706
553,553,31305,209363,3,3,3,-11565,-12118,-5673,6709,417
554,554,11402,76080,4,4,4,-12728,-11020,-5258,-2551,7178
555,555,51268,341389,0,0,0,5660,-11664,-7160,-3702,-8457
556,556,4150,27808,1,1,1,-16956,4968,-6325,-4081,-12411
557,557,49667,330643,2,0,0,-2404,-16317,-2819,-9335,-9774
558,558,53412,355171,3,3,3,-11096,-11138,-4904,7364,-1178
559,559,11521,76871,4,4,4,-13584,-11337,-5749,-2675,7238
560,560,29342,196568,0,0,0,5784,-12457,-6900,-3974,-6650
561,561,44062,293071,1,1,1,-15145,3983,-7716,-1149,-10565
562,562,22653,152068,2,2,2,-13418,-16452,4010,-4367,301
563,563,43576,289904,3,3,3,-9395,-9056,-2407,9886,-6162
564,564,43598,290018,4,4,4,-9495,-14179,-5190,-5455,5334
565,565,26757,179482,0,2,2,-880,-17439,-668,-8121,-9042
566,566,1838,12324,1,1,1,-11858,2976,-8441,-1314,-7662
567,567,21720,145914,2,0,0,1271,-14930,-543,-6832,-12236
568,568,39795,265519,3,3,3,-11345,-11851,-5433,6927,-85
569,569,15626,104733,4,4,4,-11498,-13344,-4107,-440,7089
570,570,25612,171746,0,0,0,3240,-13329,-5507,-5857,-3582
571,571,1397,9318,1,1,1,-14421,4440,-8657,-353,-8679
572,572,19403,130298,2,2,2,-635,-17058,641,-7984,-9130
573,573,36271,241947,3,3,3,-12539,-12556,-5996,6245,695
574,574,15372,103029,4,4,4,-13890,-12726,-3577,724,7287
575,575,32489,216983,0,0,0,1801,-16561,-626,-6755,-8107
576,576,4360,29060,1,1,1,-14362,4014,-6733,-2792,-10217
577,577,49657,330573,2,2,2,-18467,-14617,5038,-6504,-12285
578,578,45263,300955,3,3,3,-10502,-10567,-3322,8990,-8067
579,579,15524,103999,4,4,4,-14597,-14023,-3789,1040,7527
580,580,50865,338724,0,0,0,-292,-15494,-2575,-8313,-8951
581,581,52590,349676,1,1,1,-12559,2309,-7691,-1637,-6206
582,582,24467,164022,2,2,2,-11515,-12928,6714,-2551,-14128
583,583,16639,111515,3,3,3,-11620,-12271,-5878,6497,554
584,584,7592,50485,4,4,4,-11028,-9905,-4713,-2503,7394
585,585,30415,203412,0,0,0,5765,-11742,-6760,-3603,-8491
586,586,4370,29147,1,1,1,-13060,5532,-7440,-3441,-11625
587,587,21016,141133,2,0,0,-1440,-16733,-3141,-9049,-9875
588,588,3298,22280,3,3,3,-12322,-11364,-3659,7815,-1471
589,589,9032,60014,4,4,4,-12409,-11348,-4844,-2632,7137
590,590,26806,179651,0,2,2,-1626,-17150,-1258,-8250,-9721
591,591,45042,299592,1,1,1,-16555,3968,-7233,-1194,-10126
592,592,49494,329532,2,2,2,-1186,-17541,-933,-7381,-6393
593,593,26113,175134,3,3,3,-10711,-10653,-4509,7673,-2441
594,594,13180,87972,4,4,4,-12962,-10926,-5548,-2649,7107
595,595,30966,207244,0,0,0,4178,-14612,-7602,-5924,-3095
596,596,35854,239148,1,1,1,-12978,3222,-3306,-2325,-6658
597,597,19038,127849,2,2,2,-15901,-14577,4197,373,-2881
598,598,45160,300331,3,3,3,-11618,-10603,-4565,7662,-523
599,599,37700,251262,4,4,4,-14133,-12198,-4604,-1371,8463
600,600,51853,345086,0,0,0,-818,-16369,-2700,-8528,-10657
601,601,35802,238791,1,1,1,-15433,4462,-6610,-722,-10572
602,602,22418,150409,2,2,2,-14482,-14123,3971,-48,-4404
603,603,25969,174087,3,3,3,-12427,-12548,-6106,6146,769
604,604,37876,252404,4,4,4,-11298,-10687,-4978,-2064,7312
605,605,39833,265787,0,0,0,5357,-13507,-7211,-3660,-7624
606,606,3400,22984,1,1,1,-13167,3998,-8530,-386,-10129
607,607,19394,130248,2,2,2,-888,-17153,161,-8205,-9363
608,608,35204,234827,3,3,3,-12051,-11002,-4087,7692,-2889
609,609,7181,47678,4,4,4,-12195,-13353,-6666,-4327,6031
610,610,32938,219774,0,0,0,5468,-14033,-7172,-3537,-7411
611,611,3808,25677,1,1,1,-13027,4628,-10813,438,-10195
612,612,48942,325969,2,2,2,-13105,-14231,6276,-6203,-16840
613,613,21922,147293,3,3,3,-12705,-12773,-6221,6133,1020
614,614,46758,311150,4,4,4,-11667,-11223,-4769,-2805,7019
615,615,32483,216898,0,0,0,5001,-14993,-7629,-4724,-4003
616,616,45236,300754,1,1,1,-17398,4354,-5833,-2616,-11126
617,617,23758,159219,2,2,2,-14449,-17623,5906,-2332,-2664
618,618,55090,366418,3,3,3,-9072,-10061,-3120,9385,-11311
619,619,12628,84289,4,4,4,-9994,-12477,-5874,-3479,6795
620,620,29560,197936,0,0,0,-1809,-16820,-2432,-9228,-9322
621,621,2424,16331,1,1,1,-14840,2938,-10712,-168,-9529
622,622,23559,157991,2,2,2,-13868,-18252,4480,-2696,-1876
623,623,37352,248859,3,3,3,-10993,-11451,-4965,7188,-846
624,624,10479,69788,4,4,4,-11530,-12604,-5727,-2926,7001
625,625,26738,179365,0,0,0,532,-15707,-3512,-6432,-7424
626,626,1649,11025,1,1,1,-15491,4538,-7302,-1102,-9943
627,627,49727,331140,2,2,2,-12516,-12710,1932,-4313,-12486
628,628,48275,321606,3,3,3,-11677,-12053,-5814,6735,825
629,629,11111,74137,4,4,4,-11069,-11081,-5057,-2435,6792
630,630,29138,195261,0,0,0,5378,-14514,-7199,-4650,-5160
631,631,43819,291480,1,1,1,-21283,3121,-6918,-5249,-12750
632,632,22832,153292,2,2,2,-12162,-12597,6867,-1813,-14221
633,633,47342,315316,3,3,3,-9666,-9962,-3792,8564,-3484
634,634,54866,365012,4,4,4,-11318,-11378,-5106,-2810,6779
635,635,31095,208103,0,0,0,2333,-14708,-797,-5435,-8753
636,636,2856,19185,1,1,1,-11937,3446,-8290,-135,-6252
637,637,21728,145957,2,2,2,-12499,-12748,7307,-3241,-13672
638,638,13706,91836,3,3,3,-10989,-10744,-4774,7349,-1736
639,639,11663,77697,4,4,4,-11031,-10457,-4684,-2331,7683
640,640,51825,344936,0,0,0,-1648,-16567,-3129,-8973,-10145
641,641,2989,20114,1,1,1,-13021,4753,-8042,90,-10864
642,642,19801,133207,2,2,2,-17058,-16109,4501,-587,-1626
643,643,13002,86791,3,3,3,-8945,-9765,-3257,9381,-5718
644,644,12875,85970,4,4,4,-11709,-11148,-5160,-2339,7078
645,645,30814,206222,0,0,0,5276,-14494,-7635,-4477,-4468
646,646,1040,7005,1,1,1,-15941,4604,-8006,-1050,-10951
647,647,19411,130352,2,2,2,-14339,-14300,5809,-4351,-13593
648,648,14497,97008,3,3,3,-10968,-10470,-4877,7211,-1664
649,649,11160,74499,4,4,4,-10671,-11398,-5150,-2737,6567
650,650,29568,197991,0,0,0,-1448,-16740,-3126,-9048,-9882
651,651,2818,18970,1,3,3,-14020,-9689,-9536,2741,-3133
652,652,21691,145732,2,2,2,-11282,-13793,5230,-4231,-12544
653,653,43946,292326,3,3,3,-11855,-10956,-4298,7324,-883
654,654,9948,66357,4,4,4,-12178,-11431,-6095,-3012,6458
655,655,31050,207822,0,0,0,4650,-14486,-7118,-5812,-3517
656,656,1651,11032,1,1,1,-16253,4385,-7374,-1144,-10375
657,657,25177,168607,2,2,2,-12849,-11546,6028,-1825,-12727
658,658,6679,44516,3,3,3,-11520,-11735,-5516,7105,-274
659,659,15809,105936,4,4,4,-11871,-14572,-4419,-1157,7630
660,660,35292,235359,0,0,0,3515,-14876,-978,-5853,-8911
661,661,3805,25661,1,1,1,-12606,3084,-8473,-1252,-5987
662,662,24447,163823,2,2,2,-13481,-12634,5150,-456,-10115
663,663,10965,73254,3,3,3,-11300,-11368,-5476,7174,-772
664,664,53802,357955,4,4,4,-9714,-12575,-6042,-3158,6081
665,665,29529,197701,0,0,0,4582,-13216,-7430,-4872,-4195
666,666,1616,10855,1,1,1,-13928,3604,-7500,-571,-9818
667,667,25166,168505,2,2,2,-13325,-13376,7004,-3433,-14308
668,668,53140,353322,3,3,3,-9399,-10321,-3422,9234,-9964
669,669,42954,286126,4,4,4,-12141,-11027,-5307,-2476,6975
670,670,50966,339436,0,0,0,1211,-14668,-703,-6612,-12390
671,671,44055,293044,1,1,1,-15900,3926,-6021,-1637,-10300
672,672,19446,130643,2,0,2,887,-15609,805,-7079,-11319
673,673,23903,160304,3,3,3,-11775,-11988,-5326,6839,-166
674,674,9831,65562,4,4,4,-10765,-14158,-6199,-4403,6986
675,675,26098,175022,0,0,0,5288,-13915,-7644,-4409,-4561
676,676,44677,297296,1,1,1,-15885,3735,-6543,-1473,-9877
677,677,21659,145514,2,2,2,-12150,-13948,3648,-4412,-11698
678,678,31635,211548,3,3,3,-11599,-11758,-5487,6717,599
679,679,10233,68253,4,4,4,-11231,-10458,-4663,-2647,7541
680,680,40099,267356,0,0,0,770,-15534,-629,-7277,-11324
681,681,43776,291180,1,1,1,-14264,3199,-12052,-663,-6916
682,682,19460,130701,2,2,2,-13297,-13450,7014,-3142,-14153
683,683,28374,189992,3,3,3,-11606,-11798,-5272,7195,-254
684,684,14992,100314,4,4,4,-10390,-12164,-5673,-3417,6902
685,685,50907,339023,0,0,2,-382,-16341,-1236,-8106,-10906
686,686,839,5667,1,1,1,-12276,5075,-6053,11,-11684
687,687,49099,326800,2,2,2,-13744,-13079,4157,-897,-5065
688,688,9406,62659,3,3,3,-11510,-11661,-5447,7110,-265
689,689,11589,77326,4,4,4,-11087,-10486,-4682,-2315,7751
690,690,35202,234810,0,0,0,4753,-13767,-8007,-5645,-3291
691,691,834,5639,1,1,1,-13583,2295,-11152,366,-7753
692,692,22766,152868,2,2,2,-12221,-13823,7386,-3642,-13251
693,693,10325,68781,3,3,3,-9569,-10555,-4207,8298,-3341
694,694,38178,254463,4,4,4,-15415,-14336,-2516,-1143,8575
695,695,33309,222365,0,0,0,5665,-13953,-6954,-6275,-4939
696,696,4144,27768,1,1,1,-16298,4302,-6367,-2355,-10613
697,697,49767,331436,2,2,2,-15162,-13168,6491,-4060,-15081
698,698,48804,325056,3,3,3,-11834,-12224,-5882,6611,808
699,699,11091,74009,4,4,4,-11467,-10904,-4532,-2650,7243
700,700,33705,224995,0,0,0,247,-18044,-1289,-6525,-5967
701,701,45446,302150,1,1,1,-15918,4820,-7888,-2141,-12058
702,702,17830,119644,2,2,2,-1461,-17093,-937,-7900,-8942
703,703,7282,48332,3,3,3,-11212,-11333,-5323,7255,-784
704,704,11580,77281,4,4,4,-11133,-10922,-4954,-2236,7556
705,705,50832,338509,0,0,0,5189,-13780,-7576,-4602,-4642
706,706,1037,7001,1,1,1,-13335,4813,-8078,-1581,-11084
707,707,22731,152637,2,2,2,-14779,-12886,6072,-2664,-11804
708,708,52385,348332,3,3,3,-11403,-10755,-5419,6905,999
709,709,12518,83572,4,4,4,-10665,-10018,-4532,-2503,7623
710,710,29679,198489,0,0,0,137,-15799,-1834,-7708,-11218
711,711,44067,293104,1,1,1,-14580,4086,-8142,-1178,-10474
712,712,17882,119953,2,2,2,-11772,-13661,7257,-5324,-17439
713,713,22596,151608,3,3,3,-10742,-10912,-4106,7973,-2860
714,714,47502,316353,4,4,4,-15446,-15444,-2253,79,5956
715,715,52002,345850,0,0,0,1270,-14166,18,-6005,-12255
716,716,4155,27868,1,1,1,-16069,6116,-6267,-3892,-13265
717,717,21645,145387,2,2,2,-15492,-13175,3460,-3255,-10745
718,718,12048,80352,3,3,3,-9111,-9616,-3525,9098,-4750
719,719,37239,248122,4,4,4,-8216,-13534,-6990,-3474,5090
720,720,50785,338221,0,0,0,5617,-14555,-7481,-4453,-5279
721,721,1443,9608,1,1,1,-14381,3948,-7784,-820,-10398
722,722,22008,147830,2,2,2,-1304,-17398,-409,-7550,-8515
723,723,24541,164433,3,3,3,-11899,-11592,-5586,6822,1121
724,724,41417,276042,4,4,4,-10703,-10546,-4695,-2531,7558
725,725,32331,216018,0,0,0,5305,-14375,-7629,-4654,-4477
726,726,3017,20241,1,1,1,-13276,4049,-8520,906,-9768
727,727,21686,145703,2,0,0,614,-15587,-1099,-7397,-11305
728,728,6658,44378,3,3,3,-11853,-12205,-5583,6614,614
729,729,37028,246792,4,4,4,-12529,-12302,-5590,-1647,7195
730,730,39957,266591,0,0,0,5191,-15042,-7316,-5370,-4478
731,731,3042,20400,1,1,1,-14148,3452,-7768,-530,-9083
732,732,41000,273285,2,2,2,-14745,-15574,4478,-1480,-2754
733,733,24046,161280,3,3,3,-11573,-11367,-5097,7007,-906
734,734,42501,283082,4,4,4,-9000,-11173,-6088,-2421,6828
735,735,27785,186049,0,0,0,5794,-11731,-7101,-3682,-8442
736,736,3803,25649,1,1,1,-13499,4044,-8237,732,-9672
737,737,41123,274027,2,2,2,-14552,-15547,4306,-6089,-11710
738,738,32249,215417,3,3,3,-10856,-11145,-4829,7639,-1529
739,739,46886,312035,4,4,4,-11689,-10264,-4962,-2727,6791
740,740,32568,217578,0,0,0,2854,-15411,211,-5926,-11036
741,741,45049,299646,1,1,1,-11924,5014,-7126,-2550,-10275
742,742,22909,153811,2,2,2,-14561,-14293,4463,-65,-4003
743,743,44656,297127,3,3,3,-12057,-10881,-4360,7664,-1639
744,744,8916,59281,4,4,4,-11253,-11309,-5319,-2475,6899
745,745,30660,205049,0,0,0,5528,-14634,-7491,-4026,-5584
746,746,52082,346364,1,1,1,-11704,4192,-8806,-34,-7635
747,747,21051,141347,2,2,2,-15380,-14136,5022,-5113,-12141
748,748,23109,155147,3,3,3,-11926,-12275,-5811,6429,573
749,749,8799,58505,4,4,4,-10869,-12149,-5301,-2786,6718
750,750,50912,339075,0,0,0,85,-15817,-1890,-7770,-11468
751,751,4141,27755,1,1,1,-17122,4517,-6782,-2223,-11651
752,752,41182,274404,2,2,2,-14661,-14779,5858,-4898,-12229
753,753,8671,57674,3,3,3,-11678,-11582,-5691,7048,-84
754,754,14661,98139,4,4,4,-16105,-16672,-984,-1894,7461
755,755,33176,221426,0,0,0,4910,-16086,-7735,-4776,-3863
756,756,44066,293096,1,1,1,-15508,3961,-6022,-1876,-10012
757,757,23905,160312,2,2,2,-16897,-14732,4598,175,-2890
758,758,55375,368348,3,3,3,-11305,-11983,-5465,6831,191
759,759,8006,53147,4,4,4,-10209,-11400,-5179,-3261,7189
760,760,39564,263976,0,0,0,4883,-13510,-5587,-5648,-6432
761,761,35654,237886,1,1,1,-11983,4993,-8440,-463,-12240
762,762,21646,145407,2,2,2,-15374,-14459,5752,-5075,-13071
763,763,26445,177389,3,3,3,-11945,-11080,-5390,6960,1025
764,764,36917,246048,4,4,4,-11079,-10836,-4873,-2680,7566
765,765,29685,198586,0,0,0,361,-15326,-1504,-7392,-12066
766,766,1036,6996,1,1,1,-16067,4419,-8158,-323,-10425
767,767,21104,141672,2,2,2,-14674,-13551,6740,-4517,-13838
768,768,32397,216423,3,3,3,-11718,-11025,-5060,7394,-1019
769,769,37845,252213,4,4,4,-10934,-10757,-4811,-2702,7580
770,770,52000,345792,0,0,0,1230,-14284,-432,-6383,-13165
771,771,52117,346608,1,1,1,-11482,3769,-8158,-385,-7622
772,772,24853,166320,2,2,2,-9337,-15735,2538,-1824,-3249
773,773,47053,313320,3,3,3,-11630,-11641,-5406,7071,-36
774,774,15866,106353,4,4,4,-11439,-13447,-5731,-2812,7264
775,775,50754,338043,0,0,0,5423,-13931,-7400,-4420,-5090
776,776,1655,11081,1,1,1,-15557,4994,-7548,-1760,-11218
777,777,22785,153013,2,2,2,784,-16274,2108,-6758,-10448
778,778,17952,120288,3,3,3,-11839,-11894,-5638,6603,771
779,779,12295,82049,4,4,4,-12048,-11192,-5657,-2842,6847
780,780,50856,338660,0,0,0,2029,-15307,-4450,-8197,-4254
781,781,1453,9703,1,1,1,-13788,4605,-9727,-1106,-9308
782,782,20956,140803,2,0,0,-145,-17500,-1538,-8134,-8448
783,783,7267,48217,3,3,3,-10958,-10959,-4707,7499,-1606
784,784,8447,56138,4,4,4,-10859,-11136,-5038,-3035,7304
785,785,26755,179469,0,0,2,-519,-17519,-904,-7936,-8731
786,786,52223,347267,1,1,1,-11864,3591,-10895,-170,-9320
787,787,22496,150959,2,2,2,-13614,-16295,3674,-246,-3936
788,788,17021,114084,3,3,3,-11676,-11724,-5589,6925,678
789,789,15715,105345,4,4,4,-17959,-15800,-2362,1460,7765
790,790,34518,230234,0,0,0,4745,-15408,-7663,-4459,-3680
791,791,45157,300306,1,1,1,-13024,2799,-11448,-385,-5824
792,792,17862,119817,2,2,2,-13169,-14344,5081,-5138,-13513
793,793,36016,240146,3,3,3,-9783,-9545,-2964,9743,-8195
794,794,14426,96578,4,4,4,-13387,-13592,-4338,-2136,8506
795,795,33318,222429,0,0,0,2227,-14983,-669,-5722,-8702
796,796,4148,27797,1,1,1,-16481,4926,-6881,-2600,-11858
797,797,25106,168077,2,2,2,-12112,-16813,2465,-4823,22
798,798,75,463,3,3,3,-11439,-11883,-5533,6872,-138
799,799,10955,73187,4,4,4,-11130,-10930,-4934,-2753,7457
800,800,33359,222705,0,0,0,1459,-15477,1259,-5779,-10028
801,801,2916,19615,1,1,1,-13871,4183,-8604,399,-10519
802,802,19378,130151,2,2,2,-1912,-17969,1443,-8545,-8193
