row_id,timing_row_id,original_full_test_row_id,source_row_index,true_label,fixed_pred,fp32_pred,fixed_logit_0,fixed_logit_1,fixed_logit_2,fixed_logit_3,fixed_logit_4
451,451,44683,297338,1,1,1,-1581,649,-487,206,-320
452,452,21738,146018,2,0,0,275,-896,214,-494,-518
453,453,39048,260328,3,3,3,-562,-668,-697,300,145
454,454,47304,315048,4,4,4,-1476,-2181,-1867,-1094,1551
455,455,30823,206275,0,0,0,485,-1279,15,-983,-919
456,456,3399,22975,1,1,1,-656,273,-266,-18,-189
457,457,22725,152542,2,2,2,-630,-581,295,-146,-289
458,458,11122,74264,3,3,3,-971,-1191,-953,508,172
459,459,8282,55079,4,4,4,-236,-743,-428,-648,197
460,460,50618,337077,0,0,0,456,-1120,-136,-703,-616
461,461,44053,293026,1,1,1,-1222,498,-351,68,-311
462,462,18311,122884,2,2,2,-873,-375,74,-298,-721
463,463,23324,156601,3,3,3,-862,-1327,-1229,515,254
464,464,9597,63985,4,4,4,-2167,-3083,-2693,-1273,2284
465,465,28601,191347,0,0,0,518,-1377,-343,-842,-883
466,466,45243,300784,1,1,1,-1617,636,-338,162,-316
467,467,24448,163824,2,2,2,-730,-622,296,-151,-250
468,468,15366,102972,3,3,3,-391,-479,-525,233,124
469,469,13829,92644,4,4,4,-3329,-654,438,-383,831
470,470,26106,175081,0,0,0,348,-1078,17,-686,-548
471,471,44025,292869,1,1,1,-1293,569,-458,98,-276
472,472,17632,118140,2,2,2,-829,-630,-192,-433,-923
473,473,4045,27094,3,3,3,-286,-455,-191,112,-159
474,474,9396,62572,4,4,4,-8154,-8341,-7126,-3696,7009
475,475,50889,338838,0,2,2,152,-670,162,-516,-481
476,476,45450,302171,1,1,1,-1532,615,-384,111,-363
477,477,20979,140914,2,2,2,47,-473,105,-512,-488
478,478,40539,270580,3,3,3,-483,-681,-732,303,162
479,479,10397,69229,4,4,4,-3154,-4011,-3491,-1661,3101
480,480,33917,226420,0,0,0,439,-1202,-197,-754,-690
481,481,3404,22999,1,1,1,-393,123,-121,-439,-350
482,482,17854,119782,2,2,2,-423,-655,246,-62,-292
483,483,44645,297050,3,3,3,-1005,-1410,-1194,503,-80
484,484,10817,72365,4,4,4,-231,-731,-436,-659,180
485,485,40029,266977,0,0,0,228,-1115,-196,-513,-245
486,486,43821,291484,1,1,1,-3902,1383,-1292,406,-894
487,487,49656,330566,2,2,2,-99,-425,110,-440,-540
488,488,44019,292839,3,3,3,-773,-870,-512,390,-192
489,489,54021,359430,4,4,4,-2189,-1432,-1187,-556,1435
490,490,50935,339224,0,0,0,276,-819,201,-486,-511
491,491,52420,348563,1,1,1,-1433,316,-247,-79,-769
492,492,49605,330252,2,2,2,-284,-184,-65,-96,-199
493,493,32695,218323,3,3,3,-510,-656,-658,312,133
494,494,8581,57073,4,4,4,-5951,-6351,-5498,-2781,5279
495,495,34438,229683,0,0,0,449,-1340,-5,-700,-586
496,496,855,5804,1,1,1,-930,388,-221,4,-203
497,497,48898,325704,2,2,2,-437,-420,174,-45,-239
498,498,14125,94625,3,3,3,-662,-886,-779,341,160
499,499,9497,63270,4,4,4,-2773,-3635,-3282,-1516,2847
500,500,33363,222722,0,0,0,113,-1005,27,-414,-392
501,501,35787,238675,1,1,1,-3362,799,-221,361,-259
502,502,49660,330592,2,2,2,-392,-329,142,-167,-394
503,503,52591,349677,3,3,3,-766,-1036,-651,410,-124
504,504,38026,253471,4,4,4,-5563,-3845,-3113,-1639,3783
505,505,26672,178874,0,0,0,300,-1164,-242,-760,-739
506,506,3044,20419,1,1,1,-1089,501,-429,126,-236
507,507,23194,155792,2,2,2,-700,-649,320,-261,-589
508,508,37933,252768,3,3,3,-589,-899,-946,389,265
509,509,37744,251512,4,4,4,-3266,-3967,-3523,-1672,3172
510,510,33364,222726,0,0,0,105,-1002,-24,-335,-392
511,511,1045,7069,1,1,1,-1227,518,-236,74,-274
512,512,21537,144671,2,2,2,-758,-588,247,-181,-418
513,513,20766,139639,3,3,3,-542,-717,-721,270,151
514,514,16371,109742,4,3,3,-558,-923,-1081,467,353
515,515,35293,235373,0,0,0,67,-1009,50,-522,-356
516,516,3318,22396,1,1,1,-945,492,-470,80,-179
517,517,18222,122168,2,2,2,-713,-591,194,-168,-552
518,518,21243,142546,3,3,3,-519,-677,-708,263,138
519,519,6548,43643,4,4,4,-4456,-5037,-4393,-2163,4101
520,520,35268,235252,0,0,0,288,-1256,-207,-627,-358
521,521,2444,16457,1,1,1,-1097,503,-368,92,-211
522,522,19461,130704,2,2,2,-441,-680,255,-156,-319
523,523,34259,228543,3,3,3,-1091,-1400,-1285,566,256
524,524,36111,240781,4,4,4,-5461,-5883,-5076,-2555,4861
525,525,26906,180402,0,0,0,336,-1003,-164,-687,-632
526,526,45183,300451,1,1,1,-1397,607,-443,144,-231
527,527,48976,326156,2,2,2,39,-1192,294,-248,-583
528,528,10444,69551,3,3,3,-1577,-1083,-591,466,237
529,529,11517,76858,4,4,4,-829,-1897,-1384,-834,1028
530,530,29742,198736,0,0,0,281,-853,207,-477,-520
531,531,44688,297358,1,1,1,-1328,568,-415,150,-285
532,532,49185,327385,2,2,2,-1133,-394,-47,-211,-709
533,533,31321,209450,3,3,3,-531,-929,-969,316,200
534,534,47915,319132,4,3,3,-724,-909,-821,397,143
535,535,26777,179562,0,0,0,157,-670,151,-384,-408
536,536,35872,239260,1,1,1,-1125,451,-459,57,-305
537,537,48884,325596,2,2,2,-363,-312,112,-136,-246
538,538,17523,117428,3,3,3,-564,-841,-814,315,159
539,539,13684,91666,4,4,4,-5334,-3623,-2867,-1548,3554
540,540,26823,179849,0,2,0,174,-1010,230,-276,-505
541,541,3411,23041,1,1,1,-3171,768,-291,336,-464
542,542,21614,145159,2,2,2,99,-579,132,-517,-480
543,543,48706,324434,3,3,3,-634,-1152,-1253,388,269
544,544,47515,316438,4,4,4,-4697,-435,186,327,794
545,545,50728,337883,0,0,0,413,-1036,-61,-620,-499
546,546,1043,7062,1,1,1,-1295,566,-356,113,-338
547,547,20995,140980,2,0,0,139,-496,87,-487,-516
548,548,3499,23639,3,3,3,-578,-894,-398,348,23
549,549,46699,310818,4,4,4,-3116,-3985,-3536,-1671,3114
550,550,50708,337725,0,0,0,455,-1161,-125,-719,-633
551,551,3748,25244,1,1,1,-2583,616,-189,207,-336
552,552,22743,152718,2,2,2,-452,-639,273,-203,-327
553,553,31305,209363,3,3,3,-568,-763,-773,288,165
554,554,11402,76080,4,4,4,-1273,-2276,-1805,-968,1438
555,555,51268,341389,0,0,0,270,-1245,-366,-843,-921
556,556,4150,27808,1,1,1,-2130,838,-682,220,-527
557,557,49667,330643,2,2,2,-31,-459,110,-448,-538
558,558,53412,355171,3,3,3,-742,-884,-769,389,152
559,559,11521,76871,4,4,4,-1439,-2549,-2007,-1027,1610
560,560,29342,196568,0,0,0,264,-1009,-193,-707,-682
561,561,44062,293071,1,1,1,-1263,542,-410,146,-256
562,562,22653,152068,2,2,2,-1773,-381,396,-107,16
563,563,43576,289904,3,3,3,-1700,-1944,-1364,814,211
564,564,43598,290018,4,4,4,-148,-1076,-480,-614,195
565,565,26757,179482,0,0,0,153,-569,105,-433,-396
566,566,1838,12324,1,1,1,-2380,437,-16,138,-337
567,567,21720,145914,2,0,0,255,-869,210,-505,-502
568,568,39795,265519,3,3,3,-716,-932,-849,335,176
569,569,15626,104733,4,4,4,-2766,-1685,-718,-1195,1273
570,570,25612,171746,0,0,0,166,-635,-64,-481,-355
571,571,1397,9318,1,1,1,-2403,579,-312,37,-995
572,572,19403,130298,2,2,2,95,-771,220,-548,-433
573,573,36271,241947,3,3,3,-590,-756,-795,360,212
574,574,15372,103029,4,4,4,-2523,-1011,-478,-702,963
575,575,32489,216983,0,0,0,97,-984,-32,-534,-284
576,576,4360,29060,1,1,1,-1808,738,-655,186,-455
577,577,49657,330573,2,2,2,-538,-277,137,-132,-398
578,578,45263,300955,3,3,3,-751,-631,-165,517,49
579,579,15524,103999,4,4,4,-2543,-989,-486,-542,1017
580,580,50865,338724,0,0,0,142,-602,60,-385,-462
581,581,52590,349676,1,1,1,-3485,642,3,264,46
582,582,24467,164022,2,2,2,-650,-675,300,-157,-280
583,583,16639,111515,3,3,3,-439,-704,-750,286,179
584,584,7592,50485,4,4,4,-1425,-2222,-1893,-1068,1548
585,585,30415,203412,0,0,0,99,-1163,-330,-805,-866
586,586,4370,29147,1,1,1,-2089,755,-355,161,-395
587,587,21016,141133,2,0,0,205,-577,111,-476,-522
588,588,3298,22280,3,3,3,-1347,-1295,-892,669,-38
589,589,9032,60014,4,4,4,-1841,-2816,-2372,-1165,1980
590,590,26806,179651,0,2,0,186,-788,188,-336,-425
591,591,45042,299592,1,1,1,-1249,543,-408,126,-299
592,592,49494,329532,2,2,2,5,-511,62,-418,-271
593,593,26113,175134,3,3,3,-987,-1182,-1011,517,173
594,594,13180,87972,4,4,4,-1117,-2169,-1656,-913,1294
595,595,30966,207244,0,0,0,314,-1159,-615,-314,-149
596,596,35854,239148,1,1,1,-1246,438,-494,-90,-585
597,597,19038,127849,2,2,2,-1010,-391,20,-216,-688
598,598,45160,300331,3,3,3,-654,-1144,-1469,501,278
599,599,37700,251262,4,4,4,-4004,-1936,-1172,-905,2142
600,600,51853,345086,0,0,0,260,-672,141,-479,-524
601,601,35802,238791,1,1,1,-1068,518,-499,112,-276
602,602,22418,150409,2,2,2,-894,-540,-60,-367,-817
603,603,25969,174087,3,3,3,-684,-961,-965,414,247
604,604,37876,252404,4,4,4,-822,-1520,-1204,-871,932
605,605,39833,265787,0,0,0,514,-1439,-352,-845,-899
606,606,3400,22984,1,1,1,-1335,585,-442,130,-211
607,607,19394,130248,2,2,2,110,-733,199,-537,-450
608,608,35204,234827,3,3,3,-1865,-2377,-1753,958,298
609,609,7181,47678,4,4,4,-10665,-10575,-8992,-4740,8992
610,610,32938,219774,0,0,0,497,-1446,-326,-833,-860
611,611,3808,25677,1,1,1,-946,371,-266,-3,-183
612,612,48942,325969,2,2,2,-368,-785,295,-67,-391
613,613,21922,147293,3,3,3,-529,-834,-899,362,236
614,614,46758,311150,4,4,4,-2481,-3441,-3039,-1398,2595
615,615,32483,216898,0,0,0,449,-1306,30,-719,-600
616,616,45236,300754,1,1,1,-1648,686,-542,196,-385
617,617,23758,159219,2,2,2,-1228,-904,409,-69,-287
618,618,55090,366418,3,3,3,-956,-1084,-536,742,107
619,619,12628,84289,4,4,4,-6458,-6849,-5931,-3015,5708
620,620,29560,197936,0,0,0,146,-542,104,-502,-501
621,621,2424,16331,1,1,1,-1114,393,-199,-7,-284
622,622,23559,157991,2,2,2,-874,-808,356,-194,-354
623,623,37352,248859,3,3,3,-781,-921,-871,379,169
624,624,10479,69788,4,4,4,-383,-1223,-803,-713,529
625,625,26738,179365,0,0,0,159,-486,-35,-386,-321
626,626,1649,11025,1,1,1,-1084,485,-364,68,-321
627,627,49727,331140,2,2,2,-163,-531,202,-208,-438
628,628,48275,321606,3,3,3,-550,-872,-891,284,163
629,629,11111,74137,4,4,4,-676,-1453,-1100,-829,815
630,630,29138,195261,0,0,0,463,-1184,-109,-753,-667
631,631,43819,291480,1,1,1,-3493,1270,-1242,376,-833
632,632,22832,153292,2,2,2,-659,-690,289,-108,-282
633,633,47342,315316,3,3,3,-855,-1069,-887,442,129
634,634,54866,365012,4,4,4,-3312,-4002,-3378,-1769,3083
635,635,31095,208103,0,0,0,174,-1036,-29,-417,-354
636,636,2856,19185,1,1,1,-2147,482,-229,-50,-989
637,637,21728,145957,2,2,2,-324,-695,256,-175,-362
638,638,13706,91836,3,3,3,-1052,-1308,-1191,531,238
639,639,11663,77697,4,4,4,-1991,-2739,-2418,-1202,2070
640,640,51825,344936,0,2,0,113,-593,138,-462,-531
641,641,2989,20114,1,1,1,-1252,527,-402,63,-260
642,642,19801,133207,2,2,2,-573,-655,216,-264,-680
643,643,13002,86791,3,3,3,-1132,-1527,-1185,606,193
644,644,12875,85970,4,4,4,-847,-1694,-1288,-847,983
645,645,30814,206222,0,0,0,456,-1194,-34,-714,-592
646,646,1040,7005,1,1,1,-1299,516,-284,70,-301
647,647,19411,130352,2,2,2,-670,-561,296,-168,-275
648,648,14497,97008,3,3,3,-1136,-1616,-1377,589,273
649,649,11160,74499,4,4,4,-527,-1307,-963,-804,679
650,650,29568,197991,0,0,0,206,-577,110,-477,-521
651,651,2818,18970,1,3,3,-522,-210,-72,-65,-180
652,652,21691,145732,2,2,2,-206,-658,246,-245,-388
653,653,43946,292326,3,3,3,-732,-750,-578,383,-145
654,654,9948,66357,4,4,4,-529,-1636,-1055,-701,727
655,655,31050,207822,0,0,0,206,-1290,-350,-567,-159
656,656,1651,11032,1,1,1,-1233,516,-335,85,-308
657,657,25177,168607,2,2,2,-464,-662,257,-109,-320
658,658,6679,44516,3,3,3,-613,-895,-766,321,99
659,659,15809,105936,4,4,4,-2944,-1798,-785,-1208,1382
660,660,35292,235359,0,0,0,159,-926,-107,-395,-275
661,661,3805,25661,1,1,1,-2759,653,-233,294,-441
662,662,24447,163823,2,2,2,-654,-614,275,-173,-249
663,663,10965,73254,3,3,3,-743,-1015,-848,410,166
664,664,53802,357955,4,4,4,-7287,-7587,-6506,-3362,6336
665,665,29529,197701,0,0,0,393,-969,-45,-586,-465
666,666,1616,10855,1,1,1,-1397,652,-627,178,-317
667,667,25166,168505,2,2,2,-562,-637,287,-131,-304
668,668,53140,353322,3,3,3,-993,-852,-239,683,59
669,669,42954,286126,4,4,4,-846,-1778,-1330,-841,1005
670,670,50966,339436,0,0,0,275,-888,207,-482,-512
671,671,44055,293044,1,1,1,-1450,627,-536,196,-318
672,672,19446,130643,2,2,2,183,-865,220,-523,-475
673,673,23903,160304,3,3,3,-589,-731,-719,340,140
674,674,9831,65562,4,4,4,-190,-1257,-577,-613,258
675,675,26098,175022,0,0,0,442,-1138,-51,-685,-574
676,676,44677,297296,1,1,1,-1295,576,-490,166,-302
677,677,21659,145514,2,2,2,-247,-570,217,-242,-395
678,678,31635,211548,3,3,3,-532,-739,-807,304,177
679,679,10233,68253,4,4,4,-2015,-2866,-2530,-1244,2135
680,680,40099,267356,0,0,2,231,-835,207,-515,-484
681,681,43776,291180,1,1,1,-3549,889,-360,361,-513
682,682,19460,130701,2,2,2,-594,-646,287,-122,-294
683,683,28374,189992,3,3,3,-464,-645,-632,263,91
684,684,14992,100314,4,4,4,-5639,-6166,-5353,-2688,5075
685,685,50907,339023,0,0,2,206,-732,180,-506,-497
686,686,839,5667,1,1,1,-981,371,-280,-1,-332
687,687,49099,326800,2,2,2,-834,-500,-33,-455,-901
688,688,9406,62659,3,3,3,-587,-823,-740,310,102
689,689,11589,77326,4,4,4,-1988,-2721,-2398,-1191,2059
690,690,35202,234810,0,0,0,292,-1186,-447,-435,-210
691,691,834,5639,1,1,1,-833,280,-240,12,-215
692,692,22766,152868,2,2,2,-461,-669,260,-191,-317
693,693,10325,68781,3,3,3,-803,-1075,-841,412,137
694,694,38178,254463,4,4,4,-3071,-603,216,-359,843
695,695,33309,222365,0,0,0,376,-1226,-220,-618,-360
696,696,4144,27768,1,1,1,-1406,614,-505,159,-360
697,697,49767,331436,2,2,2,-337,-612,280,-131,-391
698,698,48804,325056,3,3,3,-353,-509,-541,203,98
699,699,11091,74009,4,4,4,-2000,-2885,-2522,-1227,2126
700,700,33705,224995,0,0,0,-8,-749,-12,-411,-211
701,701,45446,302150,1,1,1,-1503,608,-359,159,-302
702,702,17830,119644,2,2,0,153,-717,172,-397,-396
703,703,7282,48332,3,3,3,-738,-1014,-854,386,140
704,704,11580,77281,4,4,4,-2612,-3366,-2986,-1380,2627
705,705,50832,338509,0,0,0,421,-1135,-38,-631,-494
706,706,1037,7001,1,1,1,-1347,551,-297,120,-257
707,707,22731,152637,2,2,2,-624,-590,275,-120,-274
708,708,52385,348332,3,3,3,-524,-1152,-1391,425,332
709,709,12518,83572,4,4,4,-1684,-2393,-2105,-1141,1775
710,710,29679,198489,0,0,0,270,-782,192,-494,-500
711,711,44067,293104,1,1,1,-1199,510,-348,108,-260
712,712,17882,119953,2,2,2,-284,-905,294,-82,-410
713,713,22596,151608,3,3,3,-966,-1264,-1089,546,171
714,714,47502,316353,4,4,4,-4754,-353,241,376,827
715,715,52002,345850,0,0,0,220,-973,218,-447,-494
716,716,4155,27868,1,1,1,-1834,717,-413,181,-412
717,717,21645,145387,2,2,2,-462,-472,204,-166,-342
718,718,12048,80352,3,3,3,-1012,-1361,-1058,518,171
719,719,37239,248122,4,4,4,-242,-896,-504,-659,282
720,720,50785,338221,0,0,0,486,-1321,-213,-788,-732
721,721,1443,9608,1,1,1,-1727,706,-495,183,-257
722,722,22008,147830,2,2,2,69,-725,163,-373,-343
723,723,24541,164433,3,3,3,-390,-836,-896,276,208
724,724,41417,276042,4,4,4,-2427,-3200,-2898,-1355,2508
725,725,32331,216018,0,0,0,445,-1196,-51,-669,-517
726,726,3017,20241,1,1,1,-956,488,-456,67,-181
727,727,21686,145703,2,0,0,247,-818,204,-509,-490
728,728,6658,44378,3,3,3,-603,-1060,-1075,422,233
729,729,37028,246792,4,4,4,-6288,-4281,-3470,-1828,4252
730,730,39957,266591,0,0,0,451,-1225,94,-761,-631
731,731,3042,20400,1,1,1,-1003,482,-442,117,-237
732,732,41000,273285,2,2,2,-626,-603,281,-252,-589
733,733,24046,161280,3,3,3,-830,-959,-802,408,144
734,734,42501,283082,4,4,4,-621,-1191,-864,-780,657
735,735,27785,186049,0,0,0,248,-1243,-356,-840,-906
736,736,3803,25649,1,1,1,-815,441,-451,85,-177
737,737,41123,274027,2,2,2,-436,-429,187,-233,-365
738,738,32249,215417,3,3,3,-914,-1243,-1168,466,197
739,739,46886,312035,4,4,4,-1272,-2219,-1822,-1026,1446
740,740,32568,217578,0,0,0,107,-1080,32,-498,-373
741,741,45049,299646,1,1,1,-1557,616,-340,145,-322
742,742,22909,153811,2,2,2,-829,-364,77,-266,-676
743,743,44656,297127,3,3,3,-630,-828,-382,311,-240
744,744,8916,59281,4,4,4,-693,-1515,-1127,-816,834
745,745,30660,205049,0,0,0,489,-1284,-194,-765,-693
746,746,52082,346364,1,1,1,-1427,312,-244,-70,-761
747,747,21051,141347,2,2,2,-322,-497,205,-186,-371
748,748,23109,155147,3,3,3,-688,-974,-954,380,165
749,749,8799,58505,4,4,4,-4332,-4985,-4250,-2142,3965
750,750,50912,339075,0,0,0,267,-770,188,-495,-506
751,751,4141,27755,1,1,1,-1629,663,-465,205,-333
752,752,41182,274404,2,2,2,-594,-512,248,-187,-284
753,753,8671,57674,3,3,3,-573,-805,-730,316,126
754,754,14661,98139,4,4,4,-3967,-661,312,182,722
755,755,33176,221426,0,0,0,504,-1396,-18,-792,-668
756,756,44066,293096,1,1,1,-1296,582,-534,168,-327
757,757,23905,160312,2,2,2,-819,-429,124,-243,-691
758,758,55375,368348,3,3,3,-694,-914,-963,370,200
759,759,8006,53147,4,4,4,-4420,-5043,-4473,-2188,4133
760,760,39564,263976,0,0,0,364,-925,4,-829,-823
761,761,35654,237886,1,1,1,-1620,520,-482,11,-587
762,762,21646,145407,2,2,2,-515,-500,237,-181,-331
763,763,26445,177389,3,3,3,-795,-943,-1062,338,254
764,764,36917,246048,4,4,4,-2616,-3451,-3096,-1423,2686
765,765,29685,198586,0,0,0,275,-813,204,-488,-511
766,766,1036,6996,1,1,1,-1091,407,-198,-22,-303
767,767,21104,141672,2,2,2,-355,-600,265,-151,-354
768,768,32397,216423,3,3,3,-889,-1260,-1091,492,217
769,769,37845,252213,4,4,4,-2601,-3424,-3090,-1419,2679
770,770,52000,345792,0,0,0,279,-909,214,-472,-524
771,771,52117,346608,1,1,1,-1491,271,-156,-52,-733
772,772,24853,166320,2,2,2,-461,-723,57,-476,-746
773,773,47053,313320,3,3,3,-426,-607,-593,249,89
774,774,15866,106353,4,4,4,-5093,-3333,-2507,-1465,3260
775,775,50754,338043,0,0,0,450,-1128,-63,-698,-592
776,776,1655,11081,1,1,1,-1294,533,-300,90,-316
777,777,22785,153013,2,2,2,78,-929,187,-507,-434
778,778,17952,120288,3,3,3,-359,-553,-624,247,155
779,779,12295,82049,4,4,4,-689,-1670,-1191,-791,866
780,780,50856,338660,0,0,0,224,-836,-74,-586,-364
781,781,1453,9703,1,1,1,-990,357,-148,-64,-324
782,782,20956,140803,2,0,0,127,-614,125,-480,-380
783,783,7267,48217,3,3,3,-778,-909,-831,413,180
784,784,8447,56138,4,4,4,-3452,-4234,-3766,-1791,3371
785,785,26755,179469,0,0,0,126,-567,99,-439,-372
786,786,52223,347267,1,1,1,-960,370,-233,18,-220
787,787,22496,150959,2,2,2,-646,-565,252,-217,-514
788,788,17021,114084,3,3,3,-630,-1027,-1064,331,208
789,789,15715,105345,4,4,4,-2932,-1057,-295,-572,1109
790,790,34518,230234,0,0,0,453,-1439,-49,-675,-587
791,791,45157,300306,1,1,1,-3324,801,-289,365,-431
792,792,17862,119817,2,2,2,-373,-704,249,-74,-312
793,793,36016,240146,3,3,3,-671,-963,-417,415,25
794,794,14426,96578,4,4,4,-3305,-1338,-467,-759,1486
795,795,33318,222429,0,0,0,136,-961,-113,-297,-354
796,796,4148,27797,1,1,1,-1576,645,-413,181,-343
797,797,25106,168077,2,2,2,-1484,-492,390,-116,24
798,798,75,463,3,3,3,-421,-549,-499,206,69
799,799,10955,73187,4,4,4,-2793,-3636,-3244,-1505,2832
800,800,33359,222705,0,0,0,99,-1003,33,-410,-394
801,801,2916,19615,1,1,1,-1189,587,-577,113,-271
802,802,19378,130151,2,2,2,16,-680,191,-556,-431
803,803,20207,136050,3,3,3,-520,-760,-797,349,205
804,804,47522,316483,4,4,4,-347,-1210,-765,-703,487
805,805,40118,267641,0,0,0,219,-956,215,-489,-493
806,806,1048,7077,1,1,1,-1725,683,-402,199,-356
807,807,41216,274687,2,2,2,60,-771,226,-554,-433
808,808,19688,132354,3,3,3,-562,-899,-939,307,186
809,809,46270,307882,4,4,4,-4936,-683,400,318,844
810,810,34136,227754,0,0,0,511,-1370,-198,-791,-723
811,811,43796,291311,1,1,1,-2548,890,-1027,173,-721
812,812,22732,152640,2,2,2,-583,-610,282,-149,-284
813,813,315,2107,3,3,3,-432,-659,-707,302,156
814,814,42579,283552,4,4,4,-2507,-3287,-2932,-1409,2548
815,815,51829,344971,0,0,0,120,-480,104,-414,-443
816,816,4580,30271,1,1,1,-1681,708,-611,180,-438
817,817,19244,129275,2,2,2,-876,-730,-15,-297,-836
818,818,19209,129070,3,3,3,-851,-1262,-1319,601,374
819,819,10387,69191,4,4,4,-1877,-2797,-2397,-1169,2006
820,820,33546,223985,0,0,0,427,-1051,-131,-697,-619
821,821,1647,11005,1,1,1,-1619,669,-522,220,-341
822,822,48923,325828,2,2,2,86,-803,211,-284,-434
823,823,897,6166,3,3,3,-1054,-840,-111,649,-19
824,824,47513,316431,4,4,4,-1136,-2045,-1630,-953,1286
825,825,31701,211904,0,0,0,392,-1269,-241,-791,-756
826,826,3290,22197,1,1,1,-947,369,-329,40,-229
827,827,19487,130870,2,2,2,-606,-689,281,-98,-295
828,828,6203,41248,3,3,3,-463,-781,-711,268,68
829,829,46904,312175,4,4,4,-2018,-3041,-2556,-1213,2146
830,830,26759,179493,0,0,0,148,-581,110,-435,-391
831,831,45457,302203,1,1,1,-1869,695,-335,163,-337
832,832,21145,141931,2,2,2,-201,-713,238,-183,-392
833,833,27968,187113,3,3,3,-436,-516,-578,278,150
834,834,42448,282854,4,4,4,-6120,-6509,-5628,-2854,5415
835,835,34443,229717,0,0,0,430,-1354,72,-772,-675
836,836,3339,22547,1,1,1,-1302,588,-459,120,-211
837,837,24353,163297,2,2,2,-833,-903,406,-236,-505
838,838,832,5627,3,3,3,-600,-869,-815,397,23
839,839,42365,282256,4,4,4,-1411,-2106,-1755,-983,1474
840,840,34165,227917,0,0,0,483,-1261,-135,-766,-676
841,841,52315,347948,1,1,1,-1778,344,-179,-78,-860
842,842,22813,153126,2,2,2,139,-912,219,-513,-464
843,843,6387,42561,3,3,3,-552,-1012,-1221,521,393
844,844,43508,289494,4,4,4,-1279,-2103,-1702,-972,1387
845,845,32027,213967,0,0,0,485,-1278,-223,-771,-714
846,846,3395,22951,1,1,1,-1060,367,-274,-2,-388
847,847,24363,163335,2,2,2,-1249,-664,377,-56,-206
848,848,2198,14781,3,3,3,-726,-778,-294,531,35
849,849,16752,112322,4,4,4,-2600,-1184,-555,-737,1089
850,850,29787,198968,0,0,0,278,-918,214,-476,-523
851,851,45244,300805,1,1,1,-1764,710,-472,178,-414
852,852,41119,274008,2,2,2,84,-577,133,-520,-480
853,853,39404,262806,3,3,3,-654,-789,-788,326,164
854,854,9725,64844,4,4,4,-697,-1606,-1160,-792,852
855,855,30273,202307,0,0,0,541,-1487,-233,-818,-780
856,856,45440,302120,1,1,1,-1637,656,-479,206,-326
857,857,21155,141988,2,2,2,-100,-730,242,-230,-434
858,858,2421,16314,3,1,1,-968,421,-296,20,-274
859,859,42370,282288,4,4,4,-3283,-3959,-3480,-1656,3154
860,860,50724,337849,0,0,0,467,-1199,-142,-732,-648
861,861,2962,19920,1,1,1,-3902,872,-222,397,-202
862,862,17861,119816,2,2,2,193,-910,205,-300,-454
863,863,4923,32648,3,3,3,-705,-955,-987,434,222
864,864,43573,289880,4,4,4,-185,-1094,-533,-616,250
865,865,51989,345539,0,0,0,269,-837,210,-468,-519
866,866,4361,29072,1,1,1,-1499,647,-545,164,-390
867,867,21181,142157,2,0,0,256,-947,216,-474,-512
868,868,24140,161821,3,3,3,-915,-1220,-975,509,180
869,869,9442,62884,4,4,4,-2461,-3319,-2972,-1370,2556
870,870,34289,228740,0,0,0,491,-1297,-26,-759,-634
871,871,3018,20248,1,1,1,-2495,542,-178,210,-433
872,872,20012,134804,2,2,2,-183,-804,232,-191,-392
873,873,38020,253404,3,3,3,-740,-992,-935,382,180
874,874,14705,98362,4,4,4,-3437,-812,485,-401,912
875,875,25930,173816,0,0,0,473,-1155,100,-900,-784
876,876,2742,18353,1,3,3,-4038,467,-53,590,174
877,877,22683,152271,2,2,2,-495,-483,144,-62,-299
878,878,32006,213786,3,3,3,-1322,-1585,-1216,571,163
879,879,13425,89762,4,4,4,-3010,-461,119,-232,805
880,880,51832,345056,0,0,0,248,-661,139,-476,-526
881,881,35786,238655,1,1,1,-1227,557,-497,100,-272
882,882,25122,168180,2,2,2,70,-759,218,-549,-439
883,883,52171,346910,3,3,3,-505,-791,-851,389,140
884,884,9374,62449,4,4,4,-1700,-2455,-2147,-1143,1802
885,885,33912,226394,0,0,0,470,-1101,-19,-945,-910
886,886,52611,349830,1,1,1,-1208,443,-200,46,-255
887,887,17848,119750,2,2,2,-445,-612,234,-62,-268
888,888,11660,77689,3,3,3,-462,-532,-488,234,102
889,889,11397,76041,4,4,4,-1911,-2763,-2241,-1235,1910
890,890,26097,175020,0,0,0,489,-1278,-157,-768,-685
891,891,3771,25413,1,1,1,-1289,492,-406,53,-337
892,892,49708,330975,2,2,2,-181,-493,189,-219,-427
893,893,32254,215456,3,3,3,-1591,-2196,-1741,738,286
894,894,16753,112338,4,3,3,-369,-769,-730,253,168
895,895,40083,267280,0,0,0,229,-681,148,-409,-415
896,896,43824,291489,1,1,1,-2860,1085,-1018,291,-731
897,897,18813,126411,2,2,2,-499,-425,99,-111,-111
898,898,46088,306550,3,3,3,-1216,-1648,-1246,627,193
899,899,12309,82157,4,4,4,-829,-1821,-1365,-862,1017
900,900,40092,267305,0,0,0,239,-826,205,-512,-486
901,901,851,5785,1,1,1,-974,357,-193,-12,-253
902,902,23778,159380,2,2,2,-844,-345,0,-282,-703
903,903,18775,126120,3,3,3,-554,-779,-855,326,198
904,904,15004,100374,4,4,4,-6313,-6770,-5854,-2967,5607
