row_id,timing_row_id,original_full_test_row_id,source_row_index,true_label,fixed_pred,fp32_pred,fixed_logit_0,fixed_logit_1,fixed_logit_2,fixed_logit_3,fixed_logit_4
411,411,45248,300816,1,1,1,-3918,4550,-1674,1766,-3319
412,412,21681,145653,2,2,2,-3589,-5329,4263,-785,-3875
413,413,40438,269860,3,3,3,-5274,-5469,-2431,4136,918
414,414,46977,312709,4,4,4,-7420,-6043,-1057,966,5200
415,415,40073,267245,0,0,0,1743,-5901,1336,-2282,-3939
416,416,35888,239384,1,1,1,-5721,5120,-1979,2356,-2380
417,417,41100,273873,2,2,2,-3810,-6495,2381,-313,-714
418,418,18753,125937,3,3,3,-5499,-5327,-2369,4186,814
419,419,16050,107454,4,3,3,-3901,-3752,-1367,5374,-5336
420,420,31081,208028,0,0,0,2168,-8439,-886,-1001,-3041
421,421,1451,9695,1,1,1,-7119,5643,-1563,2464,-1704
422,422,22765,152865,2,2,2,-6586,-5246,4911,422,-3558
423,423,22635,151983,3,3,3,-3948,-5561,-1955,4803,-2191
424,424,10236,68275,4,4,4,-2969,-3463,-801,1396,5674
425,425,50839,338566,0,0,0,2511,-6368,-1042,-2077,-1285
426,426,45453,302176,1,1,1,-3792,5247,-1739,1477,-3118
427,427,20830,140005,2,2,2,-5650,-6501,1895,1112,-342
428,428,21552,144768,3,3,3,-4911,-4677,-2010,4792,-888
429,429,13080,87351,4,4,4,-3645,-5075,-1793,750,5779
430,430,51773,344552,0,0,0,2708,-5538,-830,-2480,-1551
431,431,3759,25357,1,1,1,-8087,4491,-938,1980,424
432,432,21068,141425,2,0,0,1579,-5466,1179,-2192,-3734
433,433,41916,279284,3,3,3,-5118,-5231,-2235,4222,277
434,434,47736,317853,4,3,3,-5391,-5480,-2344,4201,884
435,435,40061,267158,0,0,0,1546,-6069,1283,-2222,-3607
436,436,1452,9702,1,1,1,-4925,4589,-1437,1814,-1751
437,437,19886,133874,2,2,2,-4986,-7355,3137,87,-140
438,438,17578,117811,3,3,3,-6450,-6409,-919,2834,-262
439,439,10065,67148,4,4,4,-2331,-1703,1088,3031,7569
440,440,29730,198714,0,0,0,1898,-5832,1369,-2321,-4267
441,441,4564,30158,1,1,1,-8081,6141,-1222,2669,-1374
442,442,19975,134551,2,0,0,1584,-6467,1399,-2177,-3870
443,443,12461,83189,3,3,3,-5080,-5390,-2263,4217,418
444,444,45989,305945,4,4,4,-3571,-5694,-1622,-134,5134
445,445,26762,179512,0,2,2,977,-6531,1195,-1886,-2984
446,446,3401,22992,1,1,1,-5549,4986,-2106,2654,-3081
447,447,41220,274754,2,2,2,1099,-6627,1655,-2146,-3488
448,448,54244,360915,3,3,3,-5144,-5351,-2214,4348,-10
449,449,8443,56086,4,4,4,-4132,-4970,-709,365,5169
450,450,32368,216308,0,0,0,1172,-8939,-712,-564,-1917
451,451,44683,297338,1,1,1,-5051,5454,-1786,1842,-2217
452,452,21738,146018,2,0,0,1884,-6119,1430,-2288,-4299
453,453,39048,260328,3,3,3,-5535,-5299,-2344,4125,792
454,454,47304,315048,4,4,4,-3487,-4953,-1694,742,5410
455,455,30823,206275,0,0,0,2175,-4969,-2305,-983,-1566
456,456,3399,22975,1,1,1,-4627,4025,-3049,2307,-1861
457,457,22725,152542,2,2,2,-8659,-4160,5404,1240,-3450
458,458,11122,74264,3,3,3,-4855,-4940,-1887,4642,-1554
459,459,8282,55079,4,4,4,-408,-4455,-1129,-2196,3108
460,460,50618,337077,0,0,0,3599,-6575,-2999,-1108,-1701
461,461,44053,293026,1,1,1,-3441,4545,-2179,2706,-6086
462,462,18311,122884,2,2,2,-6562,-6541,2415,970,-1301
463,463,23324,156601,3,3,3,-4993,-5171,-2028,4565,-504
464,464,9597,63985,4,4,4,-3206,-3675,-859,1393,5900
465,465,28601,191347,0,0,0,3166,-5347,-2548,-1265,-2381
466,466,45243,300784,1,1,1,-4056,4538,-1471,1621,-2485
467,467,24448,163824,2,2,2,-8123,-4997,5895,832,-3652
468,468,15366,102972,3,3,3,-5269,-5419,-2393,4114,912
469,469,13829,92644,4,4,4,-7492,-5841,667,413,5862
470,470,26106,175081,0,0,0,3769,-7669,-2256,-1584,-1619
471,471,44025,292869,1,1,1,-4889,4883,-2154,2853,-4335
472,472,17632,118140,2,2,2,-6396,-5518,2000,635,-1425
473,473,4045,27094,3,3,3,-5802,-4890,-1849,4261,-434
474,474,9396,62572,4,4,4,-1876,41,3336,5034,10329
475,475,50889,338838,0,2,2,1157,-5575,1419,-2162,-3577
476,476,45450,302171,1,1,1,-3812,4091,-1187,1307,-1650
477,477,20979,140914,2,2,2,878,-5003,1236,-2421,-2333
478,478,40539,270580,3,3,3,-5356,-5289,-2416,4057,697
479,479,10397,69229,4,4,4,-3078,-3168,-134,1983,6718
480,480,33917,226420,0,0,0,3523,-6025,-2843,-1091,-1973
481,481,3404,22999,1,1,1,-1202,3087,-473,-591,-1428
482,482,17854,119782,2,2,2,-7761,-3802,5441,330,-3453
483,483,44645,297050,3,3,3,-5441,-5153,-2083,4097,-1014
484,484,10817,72365,4,4,4,-285,-4292,-1160,-2290,3099
485,485,40029,266977,0,0,0,2251,-7106,-1156,-1851,-885
486,486,43821,291484,1,1,1,-13630,8356,167,2693,574
487,487,49656,330566,2,0,0,1389,-4749,1006,-2335,-3078
488,488,44019,292839,3,3,3,-5919,-5562,-2310,3963,-403
489,489,54021,359430,4,4,4,-4017,-3600,-2126,1912,6002
490,490,50935,339224,0,0,0,1893,-5843,1301,-2317,-4093
491,491,52420,348563,1,1,1,-4119,3658,-1052,1372,-2417
492,492,49605,330252,2,3,3,-4675,-978,-287,1661,-1626
493,493,32695,218323,3,3,3,-5303,-5434,-2314,4155,476
494,494,8581,57073,4,4,4,-2087,-1008,1878,3748,8467
495,495,34438,229683,0,0,0,3751,-6441,-3081,-1531,-1153
496,496,855,5804,1,1,1,-4799,4554,-2188,2019,-1720
497,497,48898,325704,2,2,2,-7724,-3623,3837,1019,-2260
498,498,14125,94625,3,3,3,-5299,-5123,-2337,4143,947
499,499,9497,63270,4,4,4,-2941,-3115,-334,1784,6204
500,500,33363,222722,0,0,0,1723,-7304,923,-1895,-3917
501,501,35787,238675,1,1,1,-9867,5377,-1550,2744,455
502,502,49660,330592,2,2,2,-6314,-3971,5037,-205,-2716
503,503,52591,349677,3,3,3,-5294,-5720,-2172,4086,-1083
504,504,38026,253471,4,4,4,-3944,-632,802,3663,7778
505,505,26672,178874,0,0,0,3473,-5814,-2786,-993,-2317
506,506,3044,20419,1,1,1,-4872,4881,-1955,2225,-2944
507,507,23194,155792,2,2,2,-7395,-7289,3440,910,-336
508,508,37933,252768,3,3,3,-5353,-5062,-2325,4155,1049
509,509,37744,251512,4,4,4,-2349,-2377,-41,2178,6337
510,510,33364,222726,0,0,0,1761,-7265,660,-1807,-3908
511,511,1045,7069,1,1,1,-3015,4229,-1561,1495,-3641
512,512,21537,144671,2,2,2,-5231,-7250,2524,523,-405
513,513,20766,139639,3,3,3,-5369,-5235,-2352,4123,849
514,514,16371,109742,4,3,3,-5195,-4835,-2186,4330,551
515,515,35293,235373,0,0,0,1332,-7097,1269,-1985,-3793
516,516,3318,22396,1,1,1,-4940,4459,-1837,2390,-3067
517,517,18222,122168,2,2,2,-6233,-6613,2211,1004,-380
518,518,21243,142546,3,3,3,-5423,-5158,-2383,4142,955
519,519,6548,43643,4,4,4,-2214,-1818,784,2872,7306
520,520,35268,235252,0,0,0,3390,-5851,-1021,-2463,-2251
521,521,2444,16457,1,1,1,-4034,4201,-1768,2058,-3259
522,522,19461,130704,2,2,2,-6768,-5222,4841,553,-3577
523,523,34259,228543,3,3,3,-5337,-4878,-2173,4431,-613
524,524,36111,240781,4,4,4,-1864,-1082,1470,3508,7997
525,525,26906,180402,0,0,0,3636,-6296,-2847,-1157,-1966
526,526,45183,300451,1,1,1,-6206,5263,-2041,2740,-2506
527,527,48976,326156,2,2,2,1156,-3969,2243,-2515,-6210
528,528,10444,69551,3,3,3,-5605,-5246,-2599,4550,-1607
529,529,11517,76858,4,4,4,-3736,-5384,-1639,-438,5392
530,530,29742,198736,0,0,0,1898,-5872,1383,-2318,-4278
531,531,44688,297358,1,1,1,-4610,5120,-1876,1944,-2893
532,532,49185,327385,2,3,2,-6517,-5551,1295,1351,-1057
533,533,31321,209450,3,3,3,-5376,-5351,-2323,4127,864
534,534,47915,319132,4,3,3,-5127,-5271,-2158,4288,-304
535,535,26777,179562,0,2,2,1075,-6025,1139,-2064,-3046
536,536,35872,239260,1,1,1,-3601,4544,-2141,2750,-5940
537,537,48884,325596,2,2,2,-7192,-4522,4489,145,-1868
538,538,17523,117428,3,3,3,-5206,-5398,-2248,4187,792
539,539,13684,91666,4,4,4,-4286,-894,622,3522,7730
540,540,26823,179849,0,2,2,1230,-4802,1599,-2417,-4604
541,541,3411,23041,1,1,1,-7300,4469,-1110,2469,-847
542,542,21614,145159,2,2,2,997,-5317,1324,-2300,-2900
543,543,48706,324434,3,3,3,-5295,-5211,-2342,4126,792
544,544,47515,316438,4,4,4,-7516,-5978,-1827,1789,4184
545,545,50728,337883,0,0,0,3400,-7082,-2868,-1063,-1287
546,546,1043,7062,1,1,1,-2238,4500,-1643,1176,-4007
547,547,20995,140980,2,0,0,1126,-4939,1054,-2354,-2612
548,548,3499,23639,3,3,3,-4824,-4626,-1575,4846,-3242
549,549,46699,310818,4,4,4,-3387,-3285,-104,1932,6739
550,550,50708,337725,0,0,0,3702,-6416,-2954,-1318,-1631
551,551,3748,25244,1,1,1,-7750,4318,-1302,2173,1
552,552,22743,152718,2,2,2,-6486,-5234,5579,42,-3813
553,553,31305,209363,3,3,3,-5392,-5227,-2339,4127,837
554,554,11402,76080,4,4,4,-4559,-5197,-1321,468,5686
555,555,51268,341389,0,0,0,3089,-5505,-2610,-1155,-2486
556,556,4150,27808,1,1,1,-6106,5967,-1247,1484,-1418
557,557,49667,330643,2,0,0,1383,-4798,966,-2304,-3040
558,558,53412,355171,3,3,3,-5159,-5315,-2158,4294,-196
559,559,11521,76871,4,4,4,-4570,-5238,-1675,740,6121
560,560,29342,196568,0,0,0,3519,-5694,-2653,-1230,-2014
561,561,44062,293071,1,1,1,-5334,5192,-1961,2236,-2676
562,562,22653,152068,2,2,2,-7668,-5587,3189,333,1767
563,563,43576,289904,3,3,3,-5120,-4231,-1680,4822,-2060
564,564,43598,290018,4,4,4,-755,-5074,-1669,-1937,4087
565,565,26757,179482,0,0,0,1137,-6477,1133,-2053,-2706
566,566,1838,12324,1,1,1,-7834,4540,-3164,2793,1238
567,567,21720,145914,2,0,0,1843,-6185,1441,-2310,-4147
568,568,39795,265519,3,3,3,-5276,-4924,-2125,4307,552
569,569,15626,104733,4,4,4,-5121,-6544,172,911,4317
570,570,25612,171746,0,0,0,2503,-6107,-1051,-2124,-1110
571,571,1397,9318,1,1,1,-4623,4688,-1602,1577,-1806
572,572,19403,130298,2,2,2,1113,-6261,1575,-2171,-3497
573,573,36271,241947,3,3,3,-5426,-5197,-2262,4154,834
574,574,15372,103029,4,4,4,-4981,-7523,-54,942,4333
575,575,32489,216983,0,0,0,1366,-7611,747,-1583,-3074
576,576,4360,29060,1,1,1,-5860,5064,-953,1546,-1056
577,577,49657,330573,2,2,2,-7104,-3474,5548,-90,-2742
578,578,45263,300955,3,3,3,-5057,-4235,-1352,5106,-2814
579,579,15524,103999,4,4,4,-4654,-7739,242,634,4085
580,580,50865,338724,0,2,2,853,-5375,1399,-1975,-3515
581,581,52590,349676,1,1,1,-9014,5136,-912,1910,1221
582,582,24467,164022,2,2,2,-7658,-5207,5360,843,-3707
583,583,16639,111515,3,3,3,-5127,-5423,-2323,4165,948
584,584,7592,50485,4,4,4,-3949,-4717,-747,549,5246
585,585,30415,203412,0,0,0,3407,-5417,-2682,-1108,-2596
586,586,4370,29147,1,1,1,-5239,4974,-1332,1766,-1569
587,587,21016,141133,2,0,0,1442,-5155,966,-2209,-3199
588,588,3298,22280,3,3,3,-5757,-4663,-2631,3966,-227
589,589,9032,60014,4,4,4,-4118,-4430,-1129,1110,6054
590,590,26806,179651,0,0,0,1135,-5625,1124,-2257,-3096
591,591,45042,299592,1,1,1,-4329,4932,-1753,1812,-2877
592,592,49494,329532,2,2,2,706,-7300,716,-1710,-1993
593,593,26113,175134,3,3,3,-5214,-5117,-2097,4399,-695
594,594,13180,87972,4,4,4,-4901,-5500,-1547,293,5733
595,595,30966,207244,0,0,0,2425,-8363,-1710,-1207,-514
596,596,35854,239148,1,1,1,-3018,4351,-1108,371,-1295
597,597,19038,127849,2,2,2,-6777,-5626,1789,1311,-1084
598,598,45160,300331,3,3,3,-5178,-5340,-2650,4080,-634
599,599,37700,251262,4,4,4,-5943,-1506,-999,3128,6710
600,600,51853,345086,0,0,0,1614,-5334,1092,-2177,-3726
601,601,35802,238791,1,1,1,-3590,4538,-1561,1555,-2659
602,602,22418,150409,2,2,2,-6126,-5287,1472,959,-1198
603,603,25969,174087,3,3,3,-5442,-5093,-2276,4173,899
604,604,37876,252404,4,4,4,-3595,-5315,-1305,-323,4861
605,605,39833,265787,0,0,0,3203,-5285,-2556,-1385,-2350
606,606,3400,22984,1,1,1,-6199,5261,-2243,2907,-2939
607,607,19394,130248,2,2,2,1071,-5990,1565,-2185,-3531
608,608,35204,234827,3,3,3,-5047,-4701,-1951,4691,-1642
609,609,7181,47678,4,4,4,-1670,1323,5043,6517,12376
610,610,32938,219774,0,0,0,3277,-5315,-2605,-1319,-2333
611,611,3808,25677,1,1,1,-6209,4982,-3341,2894,-1283
612,612,48942,325969,2,2,2,-6687,-3063,5803,-208,-4741
613,613,21922,147293,3,3,3,-5292,-5104,-2217,4236,753
614,614,46758,311150,4,4,4,-3337,-3666,-606,1557,6269
615,615,32483,216898,0,0,0,3770,-6399,-3041,-1561,-1213
616,616,45236,300754,1,1,1,-4575,5351,-1587,1462,-2043
617,617,23758,159219,2,2,2,-6952,-8971,3842,769,194
618,618,55090,366418,3,3,3,-3813,-3733,-1283,5491,-5111
619,619,12628,84289,4,4,4,-2271,-941,2211,4006,9017
620,620,29560,197936,0,0,0,1141,-5094,1132,-2337,-2741
621,621,2424,16331,1,1,1,-6471,4799,-3049,2505,151
622,622,23559,157991,2,2,2,-4671,-8525,3137,-12,-161
623,623,37352,248859,3,3,3,-5321,-5175,-2193,4255,160
624,624,10479,69788,4,4,4,-1694,-5257,-1916,-1387,4688
625,625,26738,179365,0,0,0,1244,-6788,243,-1697,-2173
626,626,1649,11025,1,1,1,-2718,4374,-1618,1388,-3627
627,627,49727,331140,2,2,2,-4266,-4235,3997,-247,-3960
628,628,48275,321606,3,3,3,-5276,-5359,-2355,4135,908
629,629,11111,74137,4,4,4,-2875,-5193,-1557,-755,4809
630,630,29138,195261,0,0,0,3637,-6428,-2958,-1201,-1680
631,631,43819,291480,1,1,1,-12531,7829,70,2484,423
632,632,22832,153292,2,2,2,-8187,-4632,5533,1250,-3719
633,633,47342,315316,3,3,3,-4843,-5046,-2013,4497,-1284
634,634,54866,365012,4,4,4,-2895,-3431,-343,1882,6787
635,635,31095,208103,0,0,0,1905,-7859,141,-1387,-3396
636,636,2856,19185,1,1,1,-2413,3186,-870,530,-1211
637,637,21728,145957,2,2,2,-6456,-5196,5448,138,-4019
638,638,13706,91836,3,3,3,-5403,-4931,-2164,4413,-455
639,639,11663,77697,4,4,4,-2621,-3658,-1304,1460,5567
640,640,51825,344936,0,0,0,1608,-5129,1043,-2192,-3661
641,641,2989,20114,1,1,1,-4631,4747,-2250,3107,-5587
642,642,19801,133207,2,2,2,-7686,-7032,2927,1242,-374
643,643,13002,86791,3,3,3,-4939,-4712,-1689,4901,-2152
644,644,12875,85970,4,4,4,-3887,-5557,-1412,-178,5151
645,645,30814,206222,0,0,0,3639,-6509,-3058,-1298,-1303
646,646,1040,7005,1,1,1,-3906,4643,-1689,1736,-3239
647,647,19411,130352,2,2,2,-8647,-4430,5691,1016,-3326
648,648,14497,97008,3,3,3,-5349,-4949,-2065,4417,-475
649,649,11160,74499,4,4,4,-2072,-5077,-1743,-1189,4635
650,650,29568,197991,0,0,0,1444,-5159,966,-2212,-3197
651,651,2818,18970,1,3,3,-6107,-3521,-2993,3116,227
652,652,21691,145732,2,2,2,-4171,-5262,4304,-494,-3843
653,653,43946,292326,3,3,3,-5963,-5252,-2663,4005,-205
654,654,9948,66357,4,4,4,-2633,-5444,-1983,-1028,5282
655,655,31050,207822,0,0,0,2059,-7364,-1024,-1655,-1044
656,656,1651,11032,1,1,1,-3661,4663,-1722,1682,-3336
657,657,25177,168607,2,2,2,-7460,-4612,4577,1081,-3581
658,658,6679,44516,3,3,3,-4844,-5298,-2251,4284,-24
659,659,15809,105936,4,4,4,-5378,-6400,347,868,4378
660,660,35292,235359,0,0,0,2585,-4721,115,-1905,-4138
661,661,3805,25661,1,1,1,-6833,4178,-1073,2294,-975
662,662,24447,163823,2,2,2,-6225,-4889,2724,1372,-3218
663,663,10965,73254,3,3,3,-5147,-4935,-2027,4390,29
664,664,53802,357955,4,4,4,-2210,-453,2849,4497,9610
665,665,29529,197701,0,0,0,3240,-6468,-2330,-1492,-1375
666,666,1616,10855,1,1,1,-5959,5201,-1769,2439,-1934
667,667,25166,168505,2,2,2,-8348,-4746,5870,862,-3725
668,668,53140,353322,3,3,3,-4486,-4121,-1405,5230,-4148
669,669,42954,286126,4,4,4,-3879,-5541,-1493,-228,5255
670,670,50966,339436,0,0,0,1828,-6117,1421,-2289,-4210
671,671,44055,293044,1,1,1,-4931,5287,-1740,1835,-2079
672,672,19446,130643,2,2,2,1493,-6422,1713,-2326,-4019
673,673,23903,160304,3,3,3,-5485,-5328,-2235,4206,356
674,674,9831,65562,4,4,4,-1194,-5284,-1904,-1601,4500
675,675,26098,175022,0,0,0,3566,-6469,-3052,-1234,-1249
676,676,44677,297296,1,1,1,-4514,5070,-1736,1783,-2469
677,677,21659,145514,2,2,2,-4125,-4835,3983,-368,-3699
678,678,31635,211548,3,3,3,-5315,-5359,-2414,4065,673
679,679,10233,68253,4,4,4,-2997,-3702,-1009,1322,5613
680,680,40099,267356,0,0,0,1723,-6217,1400,-2304,-3894
681,681,43776,291180,1,1,1,-8001,4347,-668,2564,-329
682,682,19460,130701,2,2,2,-8675,-4662,6043,1004,-3632
683,683,28374,189992,3,3,3,-5254,-5282,-2283,4269,208
684,684,14992,100314,4,4,4,-2473,-1541,1592,3495,8475
685,685,50907,339023,0,2,2,1380,-5660,1491,-2231,-3866
686,686,839,5667,1,1,1,-4192,4225,-1818,2148,-3769
687,687,49099,326800,2,2,2,-6250,-4779,1672,854,-1470
688,688,9406,62659,3,3,3,-4976,-5352,-2287,4260,46
689,689,11589,77326,4,4,4,-2497,-3647,-1384,1502,5564
690,690,35202,234810,0,0,0,2672,-7777,-1510,-1608,-856
691,691,834,5639,1,1,1,-7073,4684,-4545,3307,1116
692,692,22766,152868,2,2,2,-6739,-5608,5638,94,-3651
693,693,10325,68781,3,3,3,-4930,-4963,-1827,4635,-1045
694,694,38178,254463,4,4,4,-7260,-5622,261,661,5637
695,695,33309,222365,0,0,0,3421,-6431,-1638,-2156,-1731
696,696,4144,27768,1,1,1,-3857,5018,-1587,1382,-2564
697,697,49767,331436,2,2,2,-8861,-3598,6226,1026,-4217
698,698,48804,325056,3,3,3,-5144,-5550,-2343,4098,754
699,699,11091,74009,4,4,4,-3305,-3753,-929,1271,5708
700,700,33705,224995,0,0,2,664,-8091,510,-1249,-1988
701,701,45446,302150,1,1,1,-4529,5237,-1862,1860,-3089
702,702,17830,119644,2,2,2,1058,-6156,1099,-2069,-2870
703,703,7282,48332,3,3,3,-4950,-5236,-2181,4331,-194
704,704,11580,77281,4,4,4,-2172,-2590,-633,1841,5795
705,705,50832,338509,0,0,0,3465,-6918,-2892,-1216,-1198
706,706,1037,7001,1,1,1,-4740,4653,-1689,1973,-2644
707,707,22731,152637,2,2,2,-8656,-4259,4925,1437,-3156
708,708,52385,348332,3,3,3,-4697,-5480,-2470,4022,813
709,709,12518,83572,4,4,4,-3448,-4131,-798,947,5287
710,710,29679,198489,0,0,0,1860,-5847,1209,-2308,-3852
711,711,44067,293104,1,1,1,-4384,4780,-1812,1943,-3052
712,712,17882,119953,2,2,2,-6086,-3530,5581,-347,-4933
713,713,22596,151608,3,3,3,-5128,-4810,-1984,4500,-1120
714,714,47502,316353,4,4,4,-7947,-6801,-663,1537,3930
715,715,52002,345850,0,0,0,1619,-6277,1552,-2264,-4273
716,716,4155,27868,1,1,1,-3405,5420,-1771,1250,-3426
717,717,21645,145387,2,2,2,-6452,-4046,4000,762,-3250
718,718,12048,80352,3,3,3,-4691,-4814,-1838,4813,-1860
719,719,37239,248122,4,4,4,-744,-5128,-1239,-1816,3304
720,720,50785,338221,0,0,0,3441,-5489,-2725,-1185,-1987
721,721,1443,9608,1,1,1,-7296,5400,-1928,2986,-1829
722,722,22008,147830,2,2,2,730,-6503,1214,-1877,-2845
723,723,24541,164433,3,3,3,-5403,-5338,-2364,4101,835
724,724,41417,276042,4,4,4,-2653,-2913,-574,1642,5678
725,725,32331,216018,0,0,0,3597,-6863,-3011,-1256,-1179
726,726,3017,20241,1,1,1,-4903,4639,-2067,2604,-3557
727,727,21686,145703,2,0,0,1790,-6077,1297,-2291,-3864
728,728,6658,44378,3,3,3,-5445,-5346,-2361,4166,828
729,729,37028,246792,4,4,4,-3906,568,1140,4455,8162
730,730,39957,266591,0,0,0,3849,-7179,-2654,-1570,-1555
731,731,3042,20400,1,1,1,-4396,4706,-1888,2072,-3084
732,732,41000,273285,2,2,2,-7440,-6729,3292,955,-168
733,733,24046,161280,3,3,3,-5251,-5086,-2020,4348,-339
734,734,42501,283082,4,4,4,-2273,-5705,-1798,-670,4677
735,735,27785,186049,0,0,0,3202,-5501,-2645,-1129,-2494
736,736,3803,25649,1,1,1,-4321,4422,-2011,2399,-3523
737,737,41123,274027,2,2,2,-5790,-4335,4760,-276,-2861
738,738,32249,215417,3,3,3,-5261,-5060,-2123,4404,-370
739,739,46886,312035,4,4,4,-4689,-5088,-985,302,5439
740,740,32568,217578,0,0,0,1654,-7344,1106,-1953,-4065
741,741,45049,299646,1,1,1,-3633,4323,-1366,1452,-2445
742,742,22909,153811,2,2,2,-6188,-5876,2026,1087,-1398
743,743,44656,297127,3,3,3,-6042,-5584,-2188,4197,-814
744,744,8916,59281,4,4,4,-3083,-5378,-1575,-609,4935
745,745,30660,205049,0,0,0,3418,-5870,-2819,-1042,-1982
746,746,52082,346364,1,1,1,-4603,3958,-1392,1586,-2508
747,747,21051,141347,2,2,2,-6299,-4524,5200,41,-3540
748,748,23109,155147,3,3,3,-5414,-5365,-2306,4134,790
749,749,8799,58505,4,4,4,-2778,-2374,674,2683,7484
750,750,50912,339075,0,0,0,1808,-5703,1210,-2269,-3914
751,751,4141,27755,1,1,1,-4889,5432,-1723,1743,-2314
752,752,41182,274404,2,2,2,-7554,-4770,5378,473,-3038
753,753,8671,57674,3,3,3,-5022,-5296,-2306,4243,105
754,754,14661,98139,4,4,4,-7903,-6389,-637,1243,5082
755,755,33176,221426,0,0,0,3708,-6149,-2984,-1552,-1264
756,756,44066,293096,1,1,1,-4210,5042,-1625,1547,-2250
757,757,23905,160312,2,2,2,-7663,-6112,2396,1526,-949
758,758,55375,368348,3,3,3,-5367,-5299,-2345,4137,641
759,759,8006,53147,4,4,4,-2673,-2059,867,2784,7390
760,760,39564,263976,0,0,0,2136,-5299,-2176,-945,-1826
761,761,35654,237886,1,1,1,-4380,4998,-1872,2268,-3881
762,762,21646,145407,2,2,2,-7377,-4461,5656,388,-3544
763,763,26445,177389,3,3,3,-5429,-5428,-2401,4163,997
764,764,36917,246048,4,4,4,-2663,-2993,-489,1738,5970
765,765,29685,198586,0,0,0,1892,-5795,1297,-2319,-4103
766,766,1036,6996,1,1,1,-3993,4313,-1242,1162,-1947
767,767,21104,141672,2,2,2,-7573,-4446,5917,424,-3916
768,768,32397,216423,3,3,3,-5840,-4724,-2164,3946,-141
769,769,37845,252213,4,4,4,-2677,-2957,-469,1729,5923
770,770,52000,345792,0,0,0,1898,-5979,1471,-2306,-4460
771,771,52117,346608,1,1,1,-5443,3663,-1584,1828,-1358
772,772,24853,166320,2,2,2,-3936,-6055,1122,351,-1180
773,773,47053,313320,3,3,3,-5089,-5496,-2407,4199,246
774,774,15866,106353,4,4,4,-4912,-1207,441,3350,7687
775,775,50754,338043,0,0,0,3684,-6580,-3017,-1269,-1508
776,776,1655,11081,1,1,1,-2739,4469,-1599,1321,-3687
777,777,22785,153013,2,2,2,1209,-6743,1803,-2227,-3997
778,778,17952,120288,3,3,3,-5313,-5324,-2461,4072,876
779,779,12295,82049,4,4,4,-3152,-5400,-1718,-664,5170
780,780,50856,338660,0,0,0,2950,-5557,-711,-2606,-1940
781,781,1453,9703,1,1,1,-2644,3705,-950,812,-2964
782,782,20956,140803,2,0,0,1222,-6645,921,-2062,-2333
783,783,7267,48217,3,3,3,-5440,-5038,-1998,4368,-236
784,784,8447,56138,4,4,4,-2799,-2739,115,2190,6742
785,785,26755,179469,0,0,0,1103,-6700,1071,-2037,-2448
786,786,52223,347267,1,1,1,-5606,5011,-2796,2137,-91
787,787,22496,150959,2,2,2,-5774,-7155,2754,625,-559
788,788,17021,114084,3,3,3,-5313,-5209,-2339,4196,916
789,789,15715,105345,4,4,4,-6149,-7227,162,937,5176
790,790,34518,230234,0,0,0,3776,-6386,-3077,-1632,-1073
791,791,45157,300306,1,1,1,-6925,3807,-595,2174,-294
792,792,17862,119817,2,2,2,-6951,-3873,5081,145,-3651
793,793,36016,240146,3,3,3,-4869,-4290,-1490,4944,-3787
794,794,14426,96578,4,4,4,-7180,-4526,-1892,1865,6554
795,795,33318,222429,0,0,0,1791,-7554,181,-1545,-3490
796,796,4148,27797,1,1,1,-3562,5160,-1712,1415,-3209
797,797,25106,168077,2,2,2,-5208,-6115,3167,-321,750
798,798,75,463,3,3,3,-5078,-5345,-2193,4252,332
799,799,10955,73187,4,4,4,-2720,-3002,-365,1823,6168
800,800,33359,222705,0,0,0,1670,-7200,973,-1924,-3943
801,801,2916,19615,1,1,1,-5684,4925,-1967,2617,-2127
802,802,19378,130151,2,2,2,646,-5909,1820,-2210,-3340
803,803,20207,136050,3,3,3,-5187,-5368,-2272,4181,880
804,804,47522,316483,4,4,4,-1482,-5025,-1927,-1584,4613
805,805,40118,267641,0,0,0,1650,-6533,1527,-2196,-4207
806,806,1048,7077,1,1,1,-3729,5362,-1758,1436,-3224
807,807,41216,274687,2,2,2,873,-6193,1874,-2225,-3655
808,808,19688,132354,3,3,3,-5328,-5344,-2325,4140,885
809,809,46270,307882,4,4,4,-9089,-6973,-463,1528,5267
810,810,34136,227754,0,0,0,3423,-5472,-2745,-1153,-2002
811,811,43796,291311,1,1,1,-9033,6564,-1281,3093,-1436
812,812,22732,152640,2,2,2,-8266,-4891,5707,799,-3379
813,813,315,2107,3,3,3,-5272,-5334,-2481,4031,834
814,814,42579,283552,4,4,4,-2696,-3240,-673,1570,5857
815,815,51829,344971,0,0,0,1811,-3100,974,-2052,-4062
816,816,4580,30271,1,1,1,-5059,5408,-1413,1440,-1662
817,817,19244,129275,2,3,3,-7071,-5928,929,1494,44
818,818,19209,129070,3,3,3,-5134,-4572,-1954,4692,-812
819,819,10387,69191,4,4,4,-3230,-4048,-1231,1228,5768
820,820,33546,223985,0,0,0,3660,-6514,-2947,-1201,-1699
821,821,1647,11005,1,1,1,-5106,5459,-1632,1720,-1922
822,822,48923,325828,2,0,0,1172,-5176,1170,-2368,-3357
823,823,897,6166,3,3,3,-4393,-4210,-1449,5102,-3785
824,824,47513,316431,4,4,4,-4563,-5391,-1215,239,5406
