row_id,source_row_index,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
3994,328972,679168,0,358937600,0,0,0,0,0,0,0,0,3328,29952,3328,22650,0,56
3995,155370,269568,0,51461120,3447,0,256,256,0,0,256,15104,3328,0,0,0,256,7
3996,241096,51968,256,26643200,0,256,1536,0,512,256,0,0,0,105472,52736,38105,0,642
3997,105864,397568,0,54289664,2020,0,1024,256,0,0,256,1792,28416,0,0,0,256,47
3998,220228,359168,0,53252352,7724,0,1536,256,0,0,256,512,23040,0,0,0,1280,39
3999,316622,602368,256,128256256,0,256,6656,0,0,0,0,0,0,0,3328,35681,0,169
4000,318252,115968,0,27917568,1853,0,1280,256,0,0,256,2560,14080,0,0,0,1280,24
4001,252221,141568,0,28420608,1968,0,1536,256,0,0,256,2816,21760,0,0,0,512,36
4002,113996,192768,0,29447936,7102,0,1280,256,0,0,256,3584,12288,0,0,0,512,22
4003,373514,115968,256,27916544,0,256,512,0,12544,256,0,0,0,326144,6656,30607,0,592
4004,312475,730368,0,129537280,3835,0,512,256,0,0,256,256,26368,0,0,0,512,290
4005,173,25600,0,26132736,5931,0,512,256,0,0,256,2816,7680,0,0,0,256,13
4006,235263,794368,256,129561600,0,256,6656,0,256,256,0,0,0,61696,0,0,0,2
4007,178535,39168,0,26381824,7245,0,512,256,0,0,256,1536,10496,0,0,0,512,19
4008,115881,179968,0,51993600,0,0,1536,0,0,0,0,3840,3328,101120,3328,19336,0,167
4009,244815,282368,0,51737600,0,0,1280,0,0,0,0,256,2048,282624,2048,43147,0,265
4010,236935,167168,0,28936192,4462,0,2048,256,0,0,256,256,17408,0,0,0,2048,30
4011,168084,627968,256,128513280,0,256,5632,0,0,0,0,0,0,0,0,0,0,2
4012,298102,563968,0,205337600,0,0,0,0,0,0,0,0,3328,89600,3328,37240,0,164
4013,166742,333568,0,52752640,10030,0,1024,256,0,0,256,768,14592,0,0,0,512,26
4014,32480,218368,0,29967616,11348,0,768,256,0,0,256,256,5120,0,0,0,512,10
4015,156068,359168,0,53255936,2747,0,1024,256,0,0,256,1024,33536,0,0,0,512,56
4016,3900,307200,0,52752128,5738,0,2816,256,0,0,256,512,20480,0,0,0,512,234
4017,58623,282368,0,51737600,8382,0,512,256,0,0,256,256,6912,0,0,0,512,13
4018,270249,64768,0,26889472,12671,0,1280,256,0,0,256,4352,7168,0,0,0,768,14
4019,102886,13568,0,25856256,6048,0,1024,256,0,0,256,14592,5376,0,0,0,768,9
4020,124314,192768,0,29441792,3876,0,1280,256,0,0,256,7680,9216,0,0,0,256,16
4021,3966,320000,0,53010176,3734,0,4096,256,0,0,256,512,46336,0,0,0,1280,75
4022,357579,90368,0,27409664,4076,0,1536,256,0,0,256,256,11776,0,0,0,768,21
4023,202502,499968,0,78102784,6952,0,1280,256,0,0,256,4352,15872,0,0,0,512,27
4024,172569,39168,0,26373376,2523,0,1536,256,0,0,256,1024,17408,0,0,0,1536,30
4025,200192,154368,0,28676608,5780,0,1024,256,0,0,256,5376,6912,0,0,0,512,13
4026,365524,525568,0,102681600,8943,0,2048,256,0,0,256,256,40960,0,0,0,1792,69
4027,138200,167168,0,28942336,13545,0,1792,256,0,0,256,3840,14080,0,0,0,1792,26
4028,244988,13568,0,25880320,5644,0,1024,256,0,0,256,256,17408,0,0,0,512,28
4029,128340,256768,0,51460352,8412,0,1536,256,0,0,256,1280,36864,0,0,0,256,62
4030,95245,282368,0,51730176,10234,0,1280,256,0,0,256,256,24576,0,0,0,512,43
4031,10586,39168,0,26385664,2516,0,6400,256,0,0,0,4352,0,0,0,0,256,2
4032,333579,231168,0,30221312,7972,0,256,256,0,0,256,15872,3328,0,0,0,256,18
4033,135366,77568,0,27141120,12765,0,1536,256,0,0,256,17408,4608,0,0,0,512,9
4034,112674,26368,256,26120448,0,256,768,0,9216,256,0,0,0,0,0,0,0,2
4035,112156,205568,0,29700096,9964,0,1024,256,0,0,256,7680,8960,0,0,0,768,16
4036,28205,730368,0,666137600,0,0,0,0,0,0,0,0,3328,19968,3328,42358,0,63
4037,350839,77568,0,27156224,5731,0,2048,256,0,0,256,256,26368,0,0,0,2048,44
4038,108791,51968,0,26624256,6285,0,768,256,0,0,256,9984,3840,0,0,0,768,8
4039,196268,77568,0,27153152,1096,0,1792,256,0,0,256,1024,26368,0,0,0,256,44
4040,305881,423168,0,54784256,8695,0,1792,256,0,0,256,256,16640,0,0,0,768,29
4041,276751,154368,0,28682496,3522,0,2048,256,0,0,256,256,20480,0,0,0,512,35
4042,164223,13568,0,25870336,7911,0,768,256,0,0,256,5120,5888,0,0,0,768,10
4043,66708,51968,0,26631680,1672,0,2304,256,0,0,256,4608,15872,0,0,0,1280,27
4044,7904,39168,0,26390528,2377,0,7168,256,0,0,0,4608,0,0,0,0,2048,2
4045,316382,499968,0,78097152,10188,0,1024,256,0,0,256,256,0,0,0,0,256,2
4046,99505,141568,0,28436480,2307,0,2048,256,0,0,256,2048,26368,0,0,0,512,44
4047,211440,154368,0,28688384,3461,0,1536,256,0,0,256,512,36864,0,0,0,1280,61
4048,69683,448768,0,77331968,12197,0,1280,256,0,0,256,256,33536,0,0,0,1280,67
4049,215513,397568,256,54028032,0,256,1024,0,1792,256,0,0,0,215040,0,0,0,2
4050,1833,25600,0,26125056,12408,0,1792,256,0,0,256,4352,15360,0,0,0,768,26
4051,235817,26368,0,26125312,9796,0,1536,256,0,0,256,256,8192,0,0,0,1024,15
4052,32038,154368,0,28673280,11505,0,2048,256,0,0,256,256,14592,0,0,0,1792,26
4053,316042,410368,0,54296064,1139,0,768,256,0,0,256,256,40960,0,0,0,512,67
4054,255810,39168,0,26390784,2471,0,1792,256,0,0,256,5376,14080,0,0,0,1024,24
4055,315502,333568,0,52753408,3217,0,2304,256,0,0,256,256,19456,0,0,0,512,33
4056,224271,179968,0,29196288,17671,0,512,256,0,0,256,21248,3584,0,0,0,256,8
4057,357032,13568,0,25864704,3230,0,1280,256,0,0,256,256,19456,0,0,0,1280,32
4058,200844,243968,0,30486784,17609,0,768,256,0,0,256,512,7424,0,0,0,512,15
4059,104844,269568,0,51712512,6104,0,1280,256,0,0,256,2560,9984,0,0,0,768,18
4060,278012,320768,0,52761600,3459,0,2048,256,0,0,0,256,0,0,0,0,768,27
4061,167709,474368,256,77330176,0,256,0,0,0,0,0,0,0,0,512,30572,0,14
4062,305513,371968,0,53780224,9583,0,1024,256,0,0,256,256,7680,0,0,0,512,14
4063,279000,51968,0,26625280,8528,0,2048,256,0,0,256,256,11520,0,0,0,2048,21
4064,13150,26368,0,26128384,11492,0,5888,256,0,0,256,6144,7680,0,0,0,256,14
4065,89788,154368,0,28694784,4990,0,1536,256,0,0,256,256,10752,0,0,0,256,19
4066,349270,179968,0,29197824,8948,0,512,256,0,0,256,9216,0,0,0,0,256,1
4067,96983,512768,0,77587200,6398,0,512,256,0,0,256,9472,6144,0,0,0,256,11
4068,217423,858368,256,130329600,0,256,6400,0,0,0,0,0,0,0,0,0,0,1
4069,143513,179968,0,29198848,6678,0,1024,256,0,0,256,2816,11520,0,0,0,256,20
4070,173368,141568,0,28431616,4231,0,768,256,0,0,256,4864,5120,0,0,0,768,10
4071,23375,371968,0,79129600,0,0,0,0,0,0,0,0,3328,156416,3328,27309,0,272
4072,144848,384768,256,54032128,0,256,2560,0,0,0,0,0,0,0,0,0,0,1
4073,236142,77568,0,27150848,18828,0,512,256,0,0,256,256,4096,0,0,0,256,9
4074,24031,538368,0,128537600,0,0,0,0,0,0,0,0,3328,152576,3328,37240,0,266
4075,17537,627968,0,230681600,0,0,0,0,0,0,0,0,3328,9984,3328,26282,0,148
4076,147501,192768,0,29463040,7036,0,1536,256,0,0,256,2560,6400,0,0,0,1280,12
4077,111116,64768,0,26885888,1931,0,1792,256,0,0,256,256,28416,0,0,0,1280,47
4078,189783,51968,0,26630144,4490,0,1536,256,0,0,256,1536,15360,0,0,0,256,26
4079,324565,243968,0,30485760,6936,0,2048,256,0,0,256,5376,11520,0,0,0,512,20
4080,339789,39168,0,26374400,10727,0,1792,256,0,0,256,3584,13568,0,0,0,512,24
4081,321188,90368,0,27407616,11905,0,1280,256,0,0,256,3072,11008,0,0,0,1024,20
4082,125984,154368,0,28674560,8239,0,1280,256,0,0,256,512,15872,0,0,0,1280,28
4083,75505,525568,0,77568256,2224,0,1792,256,0,0,256,256,13056,0,0,0,768,22
4084,192423,13568,0,25871616,2399,0,1024,256,0,0,256,512,18432,0,0,0,1024,30
4085,20251,231168,0,53259264,4534,0,7168,256,0,0,0,256,0,0,0,0,512,417
4086,162588,474368,0,77826048,2434,0,2048,256,0,0,256,256,52736,0,0,0,512,117
4087,301084,563968,0,537881600,0,0,0,0,0,0,0,0,3328,23296,3328,31735,0,59
4088,205001,231168,0,30219520,9195,0,1536,256,0,0,256,6912,7680,0,0,0,256,14
4089,120623,77568,0,27144704,5535,0,512,256,0,0,256,3328,15872,0,0,0,256,27
4090,295364,102400,0,27665408,5051,0,768,256,0,0,256,4352,8960,0,0,0,768,15
4091,268145,64768,256,26900736,0,256,1280,0,1536,256,0,0,0,201216,33536,44620,0,773
4092,96410,435968,256,54788608,0,256,1024,0,7424,7424,0,0,0,10752,10752,21382,0,447
4093,335859,103168,0,27673600,2931,0,2048,256,0,0,256,2560,19456,0,0,0,512,33
4094,75692,551168,0,78086912,9779,0,1024,256,0,0,256,256,18432,0,0,0,512,32
4095,201881,397568,0,54279168,8483,0,2048,256,0,0,256,1536,12288,0,0,0,768,22
4096,233332,384768,0,53761280,3860,0,768,256,0,0,256,2048,11520,0,0,0,256,20
4097,218121,77568,0,27140608,2656,0,1024,256,0,0,256,512,11008,0,0,0,512,19
4098,206530,461568,0,77073664,4500,0,1792,256,0,0,256,256,26368,0,0,0,1024,44
4099,134310,691968,256,179737600,0,256,6656,0,0,0,0,0,0,0,0,0,0,10
4100,119784,551168,256,384263424,0,256,2304,0,0,0,0,0,0,0,0,0,0,2
4101,337167,154368,0,28685824,7714,0,1024,256,0,0,256,512,6144,0,0,0,512,12
4102,196247,77568,0,27154688,2539,0,1792,256,0,0,256,2304,26368,0,0,0,1536,44
4103,296840,64768,0,26902784,3547,0,7168,256,0,0,0,512,0,0,0,0,3328,2
4104,247828,141568,0,28418048,11778,0,768,256,0,0,256,5376,7936,0,0,0,512,15
4105,124841,256768,0,51461120,2709,0,1536,256,0,0,256,3328,17408,0,10240,26654,1536,29
4106,349845,320768,256,102929664,0,1536,5632,0,0,0,0,0,0,0,3328,24048,0,56
4107,322529,615168,0,358937600,0,0,0,0,0,0,0,0,3328,29952,3328,26701,0,57
4108,255282,807168,0,180761600,0,0,0,0,0,0,0,0,3328,96512,3328,31933,0,166
4109,203021,730368,0,154391808,2408,0,5120,256,0,0,256,512,52736,0,0,0,1792,235
4110,157698,589568,0,79118336,11635,0,1024,256,0,0,256,2304,13056,0,0,0,256,23
4111,51326,77568,0,27153920,2965,0,1024,256,0,0,256,256,4608,0,0,0,1024,9
4112,319458,269568,0,51737600,0,0,1280,0,0,0,0,18432,1792,225792,1792,24962,0,235
4113,219084,205568,0,29718016,2893,0,1536,256,0,0,256,256,8448,0,0,0,512,15
4114,197918,435968,256,103705600,0,256,6656,0,0,0,0,0,0,0,0,0,0,1
4115,28420,13568,0,25880576,43788,0,7168,256,0,0,256,8704,3584,0,0,0,256,21
4116,17048,423168,0,154393600,0,0,0,0,0,0,0,0,3328,89856,3328,31993,0,161
4117,274398,602368,256,104710912,0,256,5888,0,0,0,0,0,0,0,1024,31601,0,23
4118,191066,205568,0,29707008,4336,0,1536,256,0,0,256,7680,10496,0,0,0,512,18
4119,312594,781568,256,154638848,0,256,1792,0,768,768,0,0,0,0,0,0,0,2
4120,170603,243968,0,30465024,5817,0,1280,256,0,0,256,5632,6912,0,0,0,512,13
4121,348823,128768,0,28177664,17671,0,2048,256,0,0,256,2560,3840,0,0,0,256,9
4122,50077,192768,0,29453056,3629,0,1024,256,0,0,256,2304,17408,0,0,0,512,30
4123,299995,653568,0,589337600,0,0,0,0,0,0,0,0,3328,26624,3328,22650,0,56
4124,17576,653568,0,231193600,0,0,0,0,0,0,0,0,3328,89856,3328,32440,0,161
4125,166308,282368,0,51726336,7459,0,1280,256,0,0,256,4096,11008,0,0,0,768,19
4126,18346,39168,0,26386176,7012,0,6912,256,0,0,256,20480,0,0,0,0,256,2
4127,46597,39168,0,26382336,11241,0,1280,256,0,0,256,256,11008,0,0,0,256,20
4128,363161,154368,0,28695808,5562,0,1536,256,0,0,256,256,14592,0,0,0,256,25
4129,239257,307968,0,77837824,14279,0,7168,256,0,0,0,256,0,0,0,0,512,355
4130,156756,448768,256,55057664,0,256,1024,0,5120,256,0,0,0,291840,7424,24048,0,497
4131,94674,205568,0,29710336,3957,0,1280,256,0,0,256,7424,9728,0,0,0,256,17
4132,372739,13568,0,25862400,13859,0,256,256,0,0,256,18944,3328,0,0,0,256,6
4133,122371,333568,0,53017600,0,0,0,0,0,0,0,256,3072,133888,3072,34779,0,186
4134,17078,435968,0,154649600,0,0,0,0,0,0,0,0,3328,89856,3328,31993,0,161
4135,106952,691968,0,153881600,0,0,0,0,0,0,0,0,3328,96512,3328,34814,0,168
4136,341249,77568,0,27143680,6214,0,1536,256,0,0,256,1536,7168,0,0,0,256,13
4137,106827,640768,0,128793600,0,0,0,0,0,0,0,0,3328,96512,3328,30885,0,166
4138,16625,243968,0,102681600,0,0,0,0,0,0,0,0,3328,89856,3328,33127,0,162
4139,224966,269568,0,51737600,0,0,256,0,0,0,0,12288,1280,216832,1280,29781,0,156
4140,73890,307968,0,52238848,6493,0,1024,256,0,0,256,256,11520,0,0,0,512,20
4141,336956,128768,0,28176640,16252,0,768,256,0,0,256,13568,5120,0,0,0,256,10
4142,213880,192768,0,29441792,8629,0,768,256,0,0,256,15360,5120,0,0,0,256,10
4143,79335,282368,0,51719424,15974,0,768,256,0,0,256,256,6400,0,0,0,256,13
4144,23923,512768,0,104985600,0,0,0,0,0,0,0,0,3328,155392,3328,25756,0,271
4145,256817,167168,0,28938240,6059,0,1280,256,0,0,256,512,21760,0,0,0,768,37
4146,215495,397568,0,54026496,14991,0,1280,256,0,0,256,3584,9216,0,0,0,1024,17
4147,59637,461568,0,77849600,4496,0,1536,256,0,0,256,256,23040,0,0,0,512,39
4148,313153,39168,256,26379776,0,256,1024,0,5120,5120,0,0,0,0,0,0,0,2
4149,104870,269568,0,51735808,6331,0,1280,256,0,0,256,1024,15360,0,0,0,512,27
4150,171060,39168,0,26387968,5771,0,1024,256,0,0,256,8704,7168,0,0,0,512,13
4151,280074,192768,0,29447936,15182,0,256,256,0,0,256,15360,3328,0,0,0,256,7
4152,362360,51968,0,26625792,3229,0,2048,256,0,0,256,256,15360,0,0,0,1536,26
4153,295013,64000,0,26880768,18166,0,512,256,0,0,256,11008,6912,0,0,0,256,13
4154,294576,896768,0,308249600,0,0,0,0,0,0,0,0,3328,48640,3328,46416,0,115
4155,66259,883968,0,155161600,932,0,1536,256,0,0,256,256,30720,0,0,0,768,51
4156,353612,26368,0,26131456,4363,0,1280,256,0,0,256,1536,17408,0,0,0,512,30
4157,11704,13568,0,25869568,1853,0,1792,256,0,0,256,1792,14592,0,0,0,768,24
4158,359925,13568,0,25874688,3656,0,1792,256,0,0,256,256,7168,0,0,0,768,12
4159,81851,615168,0,79129600,2127,0,1280,256,0,0,256,256,16640,0,0,0,1024,49
4160,168377,743168,256,154905600,0,256,6656,0,0,0,0,0,0,0,0,0,0,5
4161,15411,781568,0,257305600,0,0,0,0,0,0,0,0,3328,6656,3328,26282,0,137
4162,94582,192768,256,29454336,0,256,512,0,14336,14336,0,0,0,0,0,0,0,2
4163,271433,231168,0,30220800,10290,0,1536,256,0,0,256,2048,7168,0,0,0,512,14
4164,166068,243968,0,30478848,8126,0,256,256,0,0,256,11264,3328,0,0,0,256,7
4165,310807,371968,0,53782784,15725,0,1024,256,0,0,256,256,20480,0,0,0,768,37
4166,342828,13568,0,25857280,13909,0,512,256,0,0,256,15616,5376,0,0,0,256,9
4167,287183,26368,0,26125824,6992,0,512,256,0,0,256,256,11008,0,0,0,256,19
4168,292246,26368,0,26123264,3656,0,7168,256,0,0,0,3072,0,0,0,0,512,2
4169,109900,192768,0,29441536,8966,0,1536,256,0,0,256,1024,18432,0,0,0,768,32
4170,340800,13568,0,25868032,3513,0,1024,256,0,0,256,3072,14592,0,0,0,1024,24
4171,172957,77568,0,27150848,14338,0,768,256,0,0,256,13312,4352,0,0,0,512,9
4172,75930,589568,0,78873600,0,0,1024,0,0,0,0,256,3328,240896,3328,36159,0,383
4173,48388,269568,0,51480576,10266,0,1536,256,0,0,256,256,6656,0,0,0,512,12
4174,290872,13568,0,25869568,18860,0,512,256,0,0,256,12800,4608,0,0,0,256,8
4175,183414,13568,0,25866496,5053,0,768,256,0,0,256,5632,8192,0,0,0,768,13
4176,118172,39168,0,26369280,7886,0,512,256,0,0,256,1792,5376,0,0,0,256,19
4177,177487,51968,0,26642432,1294,0,1792,256,0,0,256,512,36864,0,0,0,256,61
4178,174666,320768,0,52752640,4261,0,768,256,0,0,256,1792,7168,0,0,0,512,13
4179,40636,256768,0,30734080,5320,0,2048,256,0,0,256,1280,24576,0,0,0,1024,41
4180,268031,51968,0,26647808,7891,0,1536,256,0,0,256,4608,11776,0,0,0,1536,21
4181,308841,128768,0,28173056,10763,0,768,256,0,0,256,256,6656,0,0,0,256,13
4182,73224,231168,0,30220800,4998,0,768,256,0,0,256,256,8960,0,0,0,256,16
4183,138467,205568,0,29698304,3811,0,1024,256,0,0,256,1792,9728,0,0,0,768,40
4184,50331,231168,0,30215424,11684,0,256,256,0,0,256,256,3328,0,0,0,256,7
4185,321001,26368,0,26112768,9486,0,1280,256,0,0,256,2304,10496,0,0,0,512,19
4186,238975,231168,0,53267200,6269,0,7168,256,0,0,0,256,0,0,0,0,2304,2
4187,354735,167168,0,28929280,3701,0,1280,256,0,0,256,256,6656,0,0,0,1280,12
4188,131434,77568,0,27161600,7973,0,1024,256,0,0,256,1536,33536,0,0,0,512,97
4189,327791,218368,0,29954304,10598,0,1536,256,0,0,256,3584,15872,0,0,0,768,28
4190,34600,205568,256,29700608,0,256,1024,0,5376,256,0,0,0,295680,14080,41977,0,650
4191,141589,666368,256,180249600,0,256,6400,0,0,0,0,0,0,0,256,40988,0,9
4192,160092,115968,0,27912192,13104,0,1536,256,0,0,256,7424,8960,0,0,0,1280,17
4193,333513,218368,0,29977088,4366,0,1280,256,0,0,256,1024,33536,0,0,0,1280,56
4194,267877,39168,0,26377472,17187,0,512,256,0,0,256,3072,5376,0,0,0,512,11
4195,363718,231168,0,30215168,15451,0,1280,256,0,0,256,256,18432,0,0,0,768,34
4196,219008,192768,0,29464064,5778,0,1024,256,0,0,256,2560,24576,0,0,0,256,41
4197,257591,13568,0,25856512,1656,0,1792,256,0,0,256,256,23040,0,0,0,256,37
4198,81856,615168,0,79129600,8409,0,1280,256,0,0,256,256,21760,0,0,0,256,58
4199,24098,563968,0,129049600,0,0,0,0,0,0,0,0,3328,87552,3328,46416,0,207
4200,22439,128768,256,28179456,0,2816,6912,0,0,0,256,0,0,52224,3328,24092,0,666
4201,66632,39168,0,26391040,5069,0,1280,256,0,0,256,256,12544,0,0,0,1024,22
4202,126439,13568,0,25858048,4870,0,1536,256,0,0,256,1536,23040,0,0,0,1024,38
4203,240214,551168,0,128793600,0,0,0,0,0,0,0,0,3328,155648,3328,25756,0,271
4204,219544,269568,0,51464448,10151,0,1024,256,0,0,256,2304,15872,0,0,0,512,28
4205,137126,39168,0,26386688,12642,0,1280,256,0,0,256,512,11776,0,0,0,256,22
4206,250677,704768,0,154649600,0,0,0,0,0,0,0,0,3328,96512,3328,29114,0,165
4207,64605,461568,0,77593600,2539,0,2304,256,0,0,256,256,36864,0,0,0,2048,61
4208,283706,192768,0,29452800,3213,0,1024,256,0,0,256,256,6656,0,0,0,256,12
4209,150255,128768,0,28185600,9708,0,2048,256,0,0,256,2048,15360,0,0,0,512,27
4210,150156,115968,0,27929600,5343,0,512,256,0,0,256,4864,8192,0,0,0,256,15
4211,187330,51968,0,26648320,6567,0,1280,256,0,0,256,1536,14592,0,0,0,1280,25
4212,199275,39168,0,26390272,6915,0,1024,256,0,0,256,2304,24576,0,0,0,768,42
4213,76547,743168,256,104985600,0,256,1280,0,2560,2560,0,0,0,0,0,0,0,2
4214,199343,51968,0,26636544,2403,0,1536,256,0,0,256,6144,7680,0,0,0,256,14
4215,261438,13568,0,25859584,8685,0,512,256,0,0,256,4352,6912,0,0,0,256,12
4216,35321,26368,0,26131200,10368,0,1024,256,0,0,256,4352,6144,0,0,0,512,12
4217,158028,640768,0,80150784,7836,0,768,256,0,0,256,2816,9472,0,0,0,512,17
4218,354450,128768,0,28171264,10899,0,1536,256,0,0,256,256,13056,0,0,0,1280,23
4219,108988,77568,0,27149824,6382,0,1280,256,0,0,256,13056,5120,0,0,0,256,10
4220,87641,666368,0,103705600,4745,0,2048,256,0,0,256,256,26368,0,0,0,1280,44
4221,189508,13568,256,25863424,0,256,0,0,3840,256,0,0,0,276480,0,0,0,1
4222,48106,231168,0,30228736,9169,0,768,256,0,0,256,12288,6144,0,0,0,256,11
4223,329716,77568,0,27161600,14538,0,1024,256,0,0,256,5632,10752,0,0,0,256,170
4224,166540,307968,0,52228608,11724,0,256,256,0,0,256,1024,3328,0,0,0,256,7
4225,345556,768768,256,231193600,0,256,6656,0,0,0,0,0,0,0,0,0,0,1
4226,200640,218368,0,29959168,1271,0,1280,256,0,0,256,1280,30720,0,0,0,256,51
4227,324582,243968,0,30485760,1841,0,2048,256,0,0,256,3328,11520,0,0,0,512,20
4228,308803,115968,0,27928576,1096,0,1792,256,0,0,256,256,15872,0,0,0,1536,27
4229,42526,205568,256,29719808,0,256,1792,0,4352,256,0,0,0,282624,16640,40185,0,654
4230,304444,231168,0,30222848,7188,0,1280,256,0,0,256,256,15872,0,0,0,512,28
4231,34490,192768,0,29445888,2983,0,1280,256,0,0,256,1024,19456,0,0,0,256,33
4232,43699,90368,0,27394304,16243,0,768,256,0,0,256,256,10752,0,0,0,256,20
4233,115076,64768,0,26893824,4116,0,1024,256,0,0,256,512,13568,0,0,0,512,24
4234,145924,819968,256,205832192,0,256,6656,0,0,0,0,0,0,0,0,0,0,3
4235,201160,282368,0,51969280,2735,0,1024,256,0,0,256,7168,10496,0,0,0,1024,18
4236,267376,768768,256,180505600,0,256,6144,0,0,0,0,0,0,0,0,0,0,1
4237,41966,141568,0,28436736,4391,0,1024,256,0,0,256,1280,12288,0,0,0,512,21
4238,359594,551168,0,281881600,0,0,0,0,0,0,0,0,3328,26624,3328,42358,0,68
4239,311826,525568,0,78361088,17404,0,768,256,0,0,256,256,9472,0,0,0,256,18
4240,198783,807168,256,231449600,0,256,6656,0,0,0,0,0,0,0,0,0,0,1
4241,239724,423168,0,103193600,0,0,0,0,0,0,0,0,3328,156416,3328,31993,0,269
4242,309175,167168,0,28946688,9310,0,1024,256,0,0,256,256,15872,0,0,0,512,28
4243,126534,26368,256,26114048,0,256,0,0,5120,256,0,0,0,291840,6144,30878,0,583
4244,67902,205568,0,29701120,11798,0,768,256,0,0,256,256,13056,0,0,0,512,23
4245,229726,679168,0,103697664,2972,0,1792,256,0,0,256,1536,21760,0,0,0,512,36
4246,316141,423168,0,54538752,3230,0,1536,256,0,0,256,2304,24576,0,9216,27737,1024,41
4247,322656,781568,0,537881600,0,0,0,0,0,0,0,0,3328,29952,3328,21809,0,56
4248,123024,26368,0,26123776,9642,0,1792,256,0,0,256,4864,8192,0,0,0,1024,15
4249,287698,103168,256,27648256,0,256,1536,0,7168,7168,0,0,0,0,0,0,0,2
4250,171261,77568,0,27150848,2636,0,1536,256,0,0,256,512,36864,0,0,0,256,104
4251,41099,26368,0,26116608,6747,0,1280,256,0,0,256,512,24576,0,0,0,256,42
4252,265916,307968,0,52494848,7845,0,512,256,0,0,256,6400,10752,0,0,0,256,19
4253,227976,397568,0,54040576,2605,0,768,256,0,0,256,9728,5632,0,0,0,512,589
4254,86592,474368,0,55825664,1917,0,1024,256,0,0,256,256,13568,0,0,0,1024,23
4255,166140,256768,0,30736384,9124,0,1024,256,0,0,256,3584,8192,0,0,0,768,15
4256,61904,64768,0,26901248,4436,0,512,256,0,0,256,256,46336,0,0,0,512,77
4257,134788,896768,256,231961600,0,256,6656,0,0,0,0,0,0,0,768,31933,0,15
4258,181530,205568,0,29713664,4998,0,1024,256,0,0,256,6400,12288,0,0,0,256,21
4259,163311,615168,0,103179776,6932,0,1536,256,0,0,256,1024,23040,0,0,0,256,39
4260,333261,192768,256,29443328,0,256,1792,0,2560,256,0,0,0,245760,12288,20458,0,572
4261,153290,909568,256,180761600,0,256,6656,0,0,0,0,0,0,0,0,0,0,11
4262,196008,39168,0,26386944,1144,0,1536,256,0,0,256,5888,11776,0,0,0,256,594
4263,127910,192768,0,29452544,3533,0,1792,256,0,0,256,5120,14592,0,0,0,1792,25
4264,373018,51968,0,26630144,11151,0,768,256,0,0,256,6912,6656,0,0,0,768,13
4265,74114,346368,256,52992000,0,256,2048,0,1280,1280,0,0,0,0,0,0,0,2
4266,278867,26368,0,26128640,11329,0,1536,256,0,0,256,256,9984,0,0,0,1024,18
4267,222999,13568,0,25856000,7059,0,1792,256,0,0,256,256,15360,0,0,0,512,25
4268,70701,704768,0,128530176,9485,0,2048,256,0,0,256,256,17408,0,0,0,1792,30
4269,352034,231168,0,30209280,7886,0,1280,256,0,0,256,256,5888,0,0,0,1280,11
4270,222788,883968,256,154137600,0,256,6144,0,0,0,0,0,0,0,0,0,0,1
4271,39076,51968,0,26639104,11328,0,512,256,0,0,256,11264,4864,0,0,0,512,10
4272,99587,154368,0,28679424,11684,0,1280,256,0,0,256,7936,8192,0,0,0,256,15
4273,339751,26368,0,26117888,15066,0,768,256,0,0,256,9472,8192,0,0,0,512,15
4274,363317,179968,0,29190400,7759,0,1536,256,0,0,256,256,11776,0,0,0,256,21
4275,228886,525568,0,77827840,6670,0,1280,256,0,0,256,4352,11776,0,0,0,256,21
4276,302267,333568,0,256537600,0,0,0,0,0,0,0,0,3328,26624,3328,22650,0,55
4277,286533,717568,0,153881600,0,0,0,0,0,0,0,0,3328,96512,3328,30607,0,166
4278,285016,359168,0,53271808,3907,0,1536,256,0,0,256,256,13568,0,0,0,256,23
4279,231040,64768,0,26887168,10354,0,256,256,0,0,256,15872,3328,0,0,0,256,7
4280,58879,320768,0,52505600,2403,0,2048,256,0,0,256,256,24576,0,0,0,512,41
4281,199111,13568,0,25861120,18504,0,512,256,0,0,256,23040,3584,0,0,0,256,6
4282,57105,90368,0,27396352,3434,0,1024,256,0,0,256,256,13056,0,0,0,1024,23
4283,26421,461568,0,103961600,0,0,0,0,0,0,0,0,3328,155904,3328,32085,0,268
4284,350173,743168,0,537881600,0,0,0,0,0,0,0,0,3328,29952,3328,36380,0,62
4285,235094,755968,0,128793600,2512,0,4608,256,0,0,256,256,61696,0,0,0,512,101
4286,16481,179968,256,77330688,0,1536,7168,0,0,0,256,0,0,0,3328,34826,0,435
4287,256556,141568,0,28421888,3459,0,1280,256,0,0,256,5888,8960,0,0,0,768,16
4288,253386,295168,0,52228608,10277,0,1792,256,0,0,256,768,33536,0,0,0,1024,58
4289,168294,717568,256,154369280,0,256,6656,0,0,0,0,0,0,0,256,34547,0,11
4290,248579,243968,0,30485760,2236,0,1280,256,0,0,256,6400,11776,0,0,0,1024,20
4291,32727,243968,0,30467328,3789,0,2048,256,0,0,256,512,24576,0,0,0,1792,41
4292,87854,717568,0,104729600,2089,0,1280,256,0,0,256,256,40960,0,0,0,512,67
